"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.014421630E-1,-1.867477298E-1,2.346317619E-1,9.768342972E0,9.772944858E0
8.118645080E-1,-1.101332754E-1,2.681505978E-1,9.662998199E0,9.667345462E0
8.212436230E-1,-2.394201756E-1,1.915361285E-1,9.706093788E0,9.710935317E0
8.309221660E-1,-2.011129409E-1,1.532289088E-1,9.725247383E0,9.728533403E0
8.408020630E-1,-1.963245422E-1,2.059013397E-1,9.682151794E0,9.686330681E0
8.508347200E-1,-4.788403213E-2,3.687070608E-1,9.696516991E0,9.703642591E0
8.605784710E-1,3.351882473E-2,3.447650373E-1,9.854534149E0,9.860620150E0
8.705742010E-1,-1.292868853E-1,2.920926213E-1,9.926360130E0,9.931498308E0
8.803662850E-1,-1.244984865E-1,2.106897533E-1,9.835380554E0,9.838424706E0
8.902321200E-1,-1.867477298E-1,2.154781520E-1,9.907206535E0,9.911309040E0
9.000922770E-1,-1.675941199E-1,1.771709323E-1,1.002212811E1,1.002509497E1
9.100742570E-1,3.351882473E-2,2.633621991E-1,9.921571732E0,9.925123112E0
9.197616540E-1,0.000000000E0,3.878606856E-1,9.691728592E0,9.699486533E0
9.296060300E-1,-2.633621991E-1,3.639186621E-1,9.514557838E0,9.525156550E0
9.394783750E-1,-3.734954596E-1,1.915361285E-1,9.572018623E0,9.581217327E0
9.497402510E-1,-3.160346150E-1,2.154781520E-1,9.600749016E0,9.608365645E0
9.594020220E-1,-3.351882473E-2,2.154781520E-1,9.734824181E0,9.737266360E0
9.691056690E-1,2.585737705E-1,1.771709323E-1,9.758766174E0,9.763798809E0
9.791708780E-1,2.585737705E-1,2.106897533E-1,9.806650162E0,9.812320723E0
9.890136920E-1,7.661445439E-2,2.873041928E-1,9.873687744E0,9.878163956E0
9.987119740E-1,2.394201607E-2,2.825157940E-1,9.907206535E0,9.911262772E0
1.008762861E0,-7.182604820E-2,2.298433632E-1,9.864110947E0,9.867049798E0
1.018449059E0,-7.182604820E-2,2.250549644E-1,9.753977776E0,9.756838175E0
1.028542238E0,1.436521020E-2,1.867477298E-1,9.595960617E0,9.597788351E0
1.038310311E0,2.394201607E-2,1.819593310E-1,9.404424667E0,9.406215272E0
1.048182865E0,2.873042040E-2,2.394201756E-1,9.457097054E0,9.460170830E0
1.057931459E0,1.723825186E-1,2.394201756E-1,9.447520256E0,9.452125514E0
1.067805679E0,3.351882398E-1,1.963245422E-1,9.533711433E0,9.541621884E0
1.077774847E0,7.661445439E-2,2.250549644E-1,9.600749016E0,9.603692060E0
1.087543441E0,-7.661445439E-2,1.963245422E-1,9.672574997E0,9.674870551E0
1.097481776E0,-1.388636976E-1,1.580173075E-1,9.701305389E0,9.703585876E0
1.107386568E0,5.267243832E-2,5.746084079E-2,9.892841339E0,9.893148432E0
1.117140111E0,1.436521020E-2,1.675941199E-1,9.849745750E0,9.851181934E0
1.127129904E0,1.101332754E-1,1.628057212E-1,9.931148529E0,9.933093483E0
1.136899957E0,-1.915361360E-2,1.292868853E-1,9.931148529E0,9.932008511E0
1.146811676E0,-5.267243832E-2,1.101332754E-1,9.849745750E0,9.850502275E0
1.156634802E0,-6.703764945E-2,1.340752989E-1,9.734824181E0,9.735978228E0
1.166548501E0,-5.267243832E-2,1.292868853E-1,9.720458984E0,9.721461431E0
1.176500377E0,1.915361360E-2,7.661445439E-2,9.643844604E0,9.644167947E0
1.186365014E0,-1.388636976E-1,2.873042040E-2,9.911994934E0,9.913009237E0
1.196223713E0,-6.703764945E-2,-5.746084079E-2,9.935936928E0,9.936329223E0
1.206159911E0,2.873042040E-2,6.703764945E-2,9.830592155E0,9.830862709E0
1.215873037E0,1.005564705E-1,1.005564705E-1,9.926360130E0,9.927378740E0
1.226179132E0,1.340752989E-1,1.532289088E-1,9.888052940E0,9.890148949E0
1.235811789E0,4.309562966E-2,1.149216816E-1,9.797073364E0,9.797842147E0
1.245642520E0,7.182604820E-2,9.097966552E-2,9.773131371E0,9.773818756E0
1.255338458E0,8.140286058E-2,3.351882473E-2,9.634267807E0,9.634670005E0
1.265204032E0,4.788403399E-3,1.484405100E-1,9.428366661E0,9.429536331E0
1.275244502E0,-3.351882473E-2,1.053448766E-1,9.342175484E0,9.342829541E0
1.285012315E0,1.867477298E-1,1.005564705E-1,9.404424667E0,9.406816127E0
1.295097212E0,3.016694188E-1,2.585737705E-1,9.658209801E0,9.666378918E0
1.304816432E0,2.681505978E-1,1.771709323E-1,9.557653427E0,9.563055647E0
1.314560026E0,-5.267243832E-2,8.140286058E-2,9.634267807E0,9.634755679E0
1.324600184E0,-1.675941199E-1,-1.436521020E-2,9.682151794E0,9.683612834E0
1.334300758E0,9.097966552E-2,7.661445439E-2,9.615114212E0,9.615849852E0
1.344434144E0,1.675941199E-1,1.580173075E-1,9.629479408E0,9.632233953E0
1.354213416E0,8.619125932E-2,1.915361285E-1,9.624691010E0,9.626982500E0
1.363909927E0,4.309562966E-2,2.394201756E-1,9.528923035E0,9.532027772E0
1.373946803E0,1.628057212E-1,2.394201756E-1,9.586383820E0,9.590755052E0
1.383644981E0,3.495534360E-1,1.963245422E-1,9.648633003E0,9.656958619E0
1.393706701E0,3.399766386E-1,3.495534360E-1,9.624691010E0,9.637035268E0
1.403491598E0,2.681505978E-1,3.256114423E-1,9.615114212E0,9.624362258E0
1.413808995E0,1.915361285E-1,2.873041928E-1,9.629479408E0,9.635668293E0
1.423276391E0,9.576806799E-3,1.819593310E-1,9.720458984E0,9.722166620E0
1.433004205E0,1.436521020E-2,1.675941199E-1,9.768342972E0,9.769791122E0
1.443036446E0,6.224924326E-2,2.106897533E-1,9.835380554E0,9.837833897E0
1.453013582E0,6.703764945E-2,2.489969730E-1,9.725247383E0,9.728665386E0
1.462804520E0,1.915361360E-2,2.059013397E-1,9.686940193E0,9.689147152E0
1.472624573E0,1.915361360E-2,2.298433632E-1,9.739612579E0,9.742343046E0
1.482567335E0,1.244984865E-1,1.628057212E-1,9.777919769E0,9.780067515E0
1.492369680E0,1.101332754E-1,2.489969730E-1,9.720458984E0,9.724271268E0
1.502252597E0,1.675941199E-1,2.585737705E-1,9.624691010E0,9.629622278E0
1.512163379E0,1.005564705E-1,2.059013397E-1,9.485827446E0,9.488594696E0
1.522003172E0,3.830722719E-2,2.920926213E-1,9.643844604E0,9.648343086E0
1.531885100E0,-3.351882473E-2,2.154781520E-1,9.701305389E0,9.703756005E0
1.541729476E0,4.788403399E-3,1.628057212E-1,9.672574997E0,9.673946232E0
1.551498800E0,1.436521020E-2,1.915361285E-1,9.706093788E0,9.707994081E0
1.561316822E0,4.309562966E-2,2.537853718E-1,9.605537415E0,9.608986069E0
1.571169427E0,4.309562966E-2,1.963245422E-1,9.734824181E0,9.736899013E0
1.581044532E0,2.394201607E-2,2.681505978E-1,9.902418137E0,9.906077070E0
1.590928179E0,4.788403399E-3,3.160346150E-1,9.907206535E0,9.912247078E0
1.600906305E0,0.000000000E0,2.442085743E-1,9.883264542E0,9.886281193E0
1.610766723E0,-4.788403213E-2,2.298433632E-1,9.787496567E0,9.790312043E0
1.620649380E0,-6.703764945E-2,2.729389966E-1,9.500192642E0,9.504349004E0
1.630467870E0,-4.788403213E-2,2.537853718E-1,9.481039047E0,9.484555936E0
1.640283288E0,4.309562966E-2,3.064578176E-1,9.576807022E0,9.581806008E0
1.650291518E0,1.771709323E-1,2.681505978E-1,9.744400978E0,9.749699724E0
1.660023082E0,2.011129409E-1,3.208230138E-1,9.830592155E0,9.837881680E0
1.669917822E0,5.746084079E-2,2.825157940E-1,9.715670586E0,9.719947112E0
1.679735427E0,1.436521020E-2,2.585737705E-1,9.543288231E0,9.546801402E0
1.689621939E0,-6.224924326E-2,3.830722570E-1,9.447520256E0,9.455488264E0
1.699488606E0,5.267243832E-2,2.873041928E-1,9.452308655E0,9.456820660E0
1.709355691E0,3.830722719E-2,2.681505978E-1,9.686940193E0,9.690726624E0
1.719234233E0,1.292868853E-1,1.580173075E-1,9.758766174E0,9.760901691E0
1.729092828E0,6.703764945E-2,2.681505978E-1,9.715670586E0,9.719601521E0
1.739098871E0,1.005564705E-1,1.436520964E-1,9.715670586E0,9.717252825E0
1.748854288E0,7.661445439E-2,1.675941199E-1,9.691728592E0,9.693480317E0
1.758712519E0,-2.873042040E-2,2.106897533E-1,9.610325813E0,9.612677975E0
1.768711530E0,7.182604820E-2,1.819593310E-1,9.691728592E0,9.693702661E0
1.778591844E0,1.244984865E-1,1.388636976E-1,9.797073364E0,9.798848376E0
1.788477574E0,1.340752989E-1,1.963245422E-1,9.849745750E0,9.852614417E0
1.798206950E0,1.436520964E-1,1.101332754E-1,9.959878922E0,9.961523648E0
1.808066378E0,9.576806426E-2,1.244984865E-1,9.749189377E0,9.750454600E0
1.817934400E0,1.292868853E-1,2.059013397E-1,9.643844604E0,9.646908791E0
1.827945338E0,1.723825186E-1,2.059013397E-1,9.720458984E0,9.724167520E0
1.837690964E0,2.537853718E-1,1.197100878E-1,9.739612579E0,9.743653869E0
1.847761277E0,3.064578176E-1,2.537853718E-1,9.715670586E0,9.723815009E0
1.857411539E0,2.250549644E-1,2.106897533E-1,9.662998199E0,9.667914672E0
1.867403623E0,2.489969730E-1,2.346317619E-1,9.610325813E0,9.616413770E0
1.877278572E0,8.619125932E-2,1.771709323E-1,9.725247383E0,9.727242936E0
1.887028625E0,1.101332754E-1,7.182604820E-2,9.816226959E0,9.817107519E0
1.896938053E0,1.675941199E-1,1.436520964E-1,9.816226959E0,9.818708440E0
1.906891179E0,2.489969730E-1,1.628057212E-1,9.720458984E0,9.725010440E0
1.916752899E0,2.346317619E-1,1.723825186E-1,9.605537415E0,9.609948846E0
1.926493108E0,1.484405100E-1,1.915361285E-1,9.572018623E0,9.575085441E0
1.936362015E0,1.484405100E-1,2.489969730E-1,9.648633003E0,9.652986735E0
1.946354412E0,2.154781520E-1,1.915361285E-1,9.825803757E0,9.830032370E0
1.956251080E0,1.915361285E-1,1.484405100E-1,9.892841339E0,9.895808731E0
1.966135039E0,1.197100878E-1,1.244984865E-1,9.835380554E0,9.836896920E0
1.975864415E0,5.267243832E-2,1.484405100E-1,9.730035782E0,9.731310564E0
1.985882802E0,4.788403399E-3,2.298433632E-1,9.519346237E0,9.522121806E0
1.995734053E0,-4.788403399E-3,2.489969730E-1,9.567230225E0,9.570471075E0
2.005605981E0,1.053448766E-1,2.202665508E-1,9.658209801E0,9.661295537E0
2.015352075E0,1.101332754E-1,3.160346150E-1,9.835380554E0,9.841073004E0
2.025345774E0,2.106897533E-1,3.016694188E-1,9.811438560E0,9.818335971E0
2.035075515E0,1.867477298E-1,3.160346150E-1,9.806650162E0,9.813518227E0
2.045066193E0,1.005564705E-1,3.256114423E-1,9.734824181E0,9.740787250E0
2.054962756E0,1.388636976E-1,2.154781520E-1,9.686940193E0,9.690331484E0
2.064859476E0,2.394201607E-2,1.963245422E-1,9.758766174E0,9.760770143E0
2.074591456E0,3.830722719E-2,2.442085743E-1,9.864110947E0,9.867207814E0
2.084446822E0,9.097966552E-2,2.777273953E-1,9.801861763E0,9.806217611E0
2.094303125E0,2.059013397E-1,3.160346150E-1,9.739612579E0,9.746913688E0
2.104186616E0,1.628057212E-1,3.830722570E-1,9.682151794E0,9.691094542E0
2.114232814E0,6.224924326E-2,2.825157940E-1,9.725247383E0,9.729549157E0
2.124156930E0,-9.576806799E-3,1.915361285E-1,9.844957352E0,9.846825024E0
2.133982296E0,8.619125932E-2,1.197100878E-1,9.955090523E0,9.956183343E0
2.143798390E0,1.244984865E-1,1.197100878E-1,9.864110947E0,9.865622897E0
2.153713704E0,1.292868853E-1,1.628057212E-1,9.763554573E0,9.765767697E0
2.163468392E0,1.436520964E-1,1.723825186E-1,9.730035782E0,9.732622872E0
2.173258185E0,1.101332754E-1,2.154781520E-1,9.591172218E0,9.594224549E0
2.183152248E0,9.576806426E-2,1.388636976E-1,9.543288231E0,9.544778934E0
2.193133604E0,6.224924326E-2,4.788403213E-2,9.504981041E0,9.505305489E0
2.202869021E0,-1.675941199E-1,3.351882473E-2,9.572018623E0,9.573544371E0
2.212922043E0,-1.149216816E-1,8.619125932E-2,9.519346237E0,9.520430070E0
2.222611002E0,-9.576806799E-3,1.244984865E-1,9.500192642E0,9.501013200E0
2.232718243E0,6.224924326E-2,8.619125932E-2,9.792284966E0,9.792862133E0
2.242489650E0,1.723825186E-1,2.011129409E-1,9.710882187E0,9.714494068E0
2.252229443E0,2.202665508E-1,2.250549644E-1,9.753977776E0,9.759059870E0
2.262244860E0,1.867477298E-1,3.591302633E-1,9.682151794E0,9.690609508E0
2.271962778E0,2.920926213E-1,3.256114423E-1,9.533711433E0,9.543741122E0
2.282210852E0,1.867477298E-1,3.878606856E-1,9.495404243E0,9.505157146E0
2.291890020E0,1.675941199E-1,4.357447028E-1,9.303867340E0,9.315573451E0
2.301645698E0,3.016694188E-1,3.926490843E-1,9.433155060E0,9.446141653E0
2.311495959E0,4.213795066E-1,3.160346150E-1,9.495404243E0,9.510002120E0
2.321434085E0,3.447650373E-1,5.171475410E-1,9.581595421E0,9.601732933E0
2.331319399E0,2.633621991E-1,4.788403511E-1,9.557653427E0,9.573264164E0
2.341237056E0,2.154781520E-1,2.250549644E-1,9.528923035E0,9.534015669E0
2.351174192E0,1.723825186E-1,2.777273953E-1,9.504981041E0,9.510600025E0
2.360982370E0,2.537853718E-1,2.920926213E-1,9.471462250E0,9.479362967E0
2.370675809E0,3.543418646E-1,3.160346150E-1,9.447520256E0,9.459443695E0
2.380568622E0,4.213795066E-1,3.926490843E-1,9.600749016E0,9.618009963E0
2.390604300E0,3.160346150E-1,3.351882398E-1,9.605537415E0,9.616578293E0
2.400696593E0,2.346317619E-1,3.064578176E-1,9.538499832E0,9.546305437E0
2.410331177E0,6.224924326E-2,3.447650373E-1,9.294290543E0,9.300891064E0
2.420215918E0,8.619125932E-2,3.064578176E-1,9.299078941E0,9.304526559E0
2.429909460E0,1.915361360E-2,2.394201756E-1,9.399636269E0,9.402704444E0
2.439983941E0,2.873042040E-2,3.064578176E-1,9.437943459E0,9.442961324E0
2.449748108E0,1.675941199E-1,2.298433632E-1,9.619902611E0,9.624107335E0
2.459493630E0,1.244984865E-1,1.723825186E-1,9.892841339E0,9.895126344E0
2.469699152E0,1.197100878E-1,2.250549644E-1,9.931148529E0,9.934419527E0
2.479426393E0,7.182604820E-2,9.576806426E-2,9.916783333E0,9.917505844E0
2.489468269E0,-9.576806799E-3,1.244984865E-1,9.864110947E0,9.864901234E0
2.498979363E0,-1.149216816E-1,1.388636976E-1,9.715670586E0,9.717342489E0
2.508876187E0,-9.097966552E-2,9.097966552E-2,9.725247383E0,9.726098460E0
2.518896240E0,4.788403213E-2,1.053448766E-1,9.911994934E0,9.912670377E0
2.528767752E0,1.532289088E-1,0.000000000E0,9.983820915E0,9.984996703E0
2.538567232E0,1.675941199E-1,5.746084079E-2,9.921571732E0,9.923153489E0
2.548448743E0,1.771709323E-1,6.224924326E-2,9.797073364E0,9.798872946E0
2.558310775E0,1.340752989E-1,1.628057212E-1,9.615114212E0,9.617427057E0
2.568062703E0,-9.576806799E-3,1.053448766E-1,9.476250648E0,9.476841014E0
2.578068954E0,-6.224924326E-2,1.915361360E-2,9.763554573E0,9.763771798E0
2.588000205E0,-1.149216816E-1,-6.703764945E-2,9.897629738E0,9.898523903E0
2.597825258E0,-2.298433632E-1,-1.197100878E-1,1.009395409E1,1.009728021E1
2.607681770E0,-3.016694188E-1,-5.267243832E-2,1.001255131E1,1.001723328E1
2.617583542E0,-1.915361360E-2,-7.661445439E-2,9.763554573E0,9.763873951E0
2.627305938E0,1.580173075E-1,0.000000000E0,9.964667320E0,9.965920142E0
2.637155262E0,3.639186621E-1,1.244984865E-1,9.811438560E0,9.818974656E0
2.647156878E0,4.213795066E-1,1.244984865E-1,9.744400978E0,9.754302178E0
2.657033806E0,3.639186621E-1,1.244984865E-1,9.816226959E0,9.823759381E0
2.666778963E0,4.501099288E-1,1.915361285E-1,9.868899345E0,9.881015096E0
2.676698027E0,2.873041928E-1,7.182604820E-2,9.691728592E0,9.696252151E0
2.686527767E0,-6.224924326E-2,-4.788403399E-3,9.658209801E0,9.658411591E0
2.696532091E0,-3.208230138E-1,-1.915361285E-1,9.639056206E0,9.646295560E0
2.706262248E0,-1.340752989E-1,-1.388636976E-1,9.844957352E0,9.846849474E0
2.716334281E0,7.182604820E-2,-2.346317619E-1,1.011310768E1,1.011608412E1
2.726136521E0,2.920926213E-1,-1.292868853E-1,1.007480049E1,1.007986300E1
2.735881991E0,2.633621991E-1,-2.873042040E-2,9.979032516E0,9.982548525E0
2.745858346E0,2.298433632E-1,-2.873042040E-2,9.715670586E0,9.718431372E0
2.755593295E0,1.915361285E-1,-7.182604820E-2,9.615114212E0,9.617289971E0
2.765612984E0,2.777273953E-1,0.000000000E0,9.576807022E0,9.580833223E0
2.775484755E0,3.782838583E-1,1.053448766E-1,9.591172218E0,9.599207298E0
2.785402569E0,3.878606856E-1,1.915361285E-1,9.557653427E0,9.567437537E0
2.795220591E0,2.777273953E-1,5.746084079E-2,9.710882187E0,9.715022754E0
2.805117727E0,5.746084079E-2,-4.788403213E-2,9.744400978E0,9.744688043E0
2.814965124E0,1.053448766E-1,-8.619125932E-2,9.806650162E0,9.807594704E0
2.824833146E0,2.106897533E-1,-5.267243832E-2,9.667786598E0,9.670225554E0
2.834823251E0,2.250549644E-1,-9.576806799E-3,9.519346237E0,9.522011039E0
2.844427575E0,1.340752989E-1,3.351882473E-2,9.591172218E0,9.592167858E0
2.854316430E0,7.661445439E-2,2.873042040E-2,9.725247383E0,9.725591595E0
2.864308618E0,2.250549644E-1,-6.703764945E-2,9.950302124E0,9.953072699E0
2.874037265E0,3.303998411E-1,2.873042040E-2,9.940725327E0,9.946256055E0
2.883918568E0,4.836287498E-1,4.309562966E-2,9.935936928E0,9.947793556E0
2.893825444E0,4.501099288E-1,8.619125932E-2,9.730035782E0,9.740822563E0
2.903656904E0,3.160346150E-1,2.250549644E-1,9.447520256E0,9.455483415E0
2.913776019E0,2.394201756E-1,2.250549644E-1,9.203310966E0,9.209175018E0
2.923642322E0,2.154781520E-1,1.915361285E-1,9.208099365E0,9.212611510E0
2.933403781E0,1.340752989E-1,1.101332754E-1,9.481039047E0,9.482626584E0
2.943285918E0,2.442085743E-1,-9.576806799E-3,9.528923035E0,9.532056638E0
2.953094617E0,1.388636976E-1,5.746084079E-2,9.533711433E0,9.534895834E0
2.963049826E0,1.244984865E-1,1.436520964E-1,9.490615845E0,9.492519418E0
2.972986390E0,1.340752989E-1,2.011129409E-1,9.461885452E0,9.464972209E0
2.982743734E0,1.340752989E-1,1.484405100E-1,9.524134636E0,9.526234898E0
2.992631756E0,3.782838583E-1,1.436520964E-1,9.753977776E0,9.762367390E0
3.002504049E0,4.932055473E-1,1.244984865E-1,9.730035782E0,9.743323247E0
3.012368529E0,3.782838583E-1,6.703764945E-2,9.830592155E0,9.838096099E0
3.022277384E0,2.585737705E-1,8.619125932E-2,9.983820915E0,9.987540708E0
3.032115302E0,9.097966552E-2,1.484405100E-1,9.840168953E0,9.841709044E0
3.041856084E0,9.097966552E-2,2.394201607E-2,9.624691010E0,9.625150781E0
3.051896137E0,1.292868853E-1,1.149216816E-1,9.533711433E0,9.535280583E0
3.061690305E0,2.106897533E-1,1.292868853E-1,9.706093788E0,9.709241057E0
3.071580149E0,3.926490843E-1,1.915361285E-1,9.710882187E0,9.720704308E0
3.081448536E0,3.351882398E-1,2.537853718E-1,9.605537415E0,9.614733860E0
3.091365412E0,2.968810201E-1,1.436520964E-1,9.500192642E0,9.505915764E0
3.101225673E0,2.346317619E-1,1.819593310E-1,9.548076630E0,9.552692217E0
3.111073747E0,4.022258818E-1,1.244984865E-1,9.586383820E0,9.595626101E0
3.120945988E0,4.836287498E-1,1.819593310E-1,9.648633003E0,9.662459562E0
3.130680103E0,3.447650373E-1,1.723825186E-1,9.710882187E0,9.718529287E0
3.140662500E0,2.346317619E-1,1.436520964E-1,9.591172218E0,9.595117118E0
3.150410470E0,1.771709323E-1,8.140286058E-2,9.672574997E0,9.674539939E0
3.160282346E0,2.059013397E-1,1.005564705E-1,9.720458984E0,9.723159457E0
3.170153493E0,3.303998411E-1,2.106897533E-1,9.624691010E0,9.632664806E0
3.180372921E0,4.692635238E-1,2.633621991E-1,9.528923035E0,9.544105097E0
3.190114745E0,5.937620401E-1,2.537853718E-1,9.466673851E0,9.488670833E0
3.199962558E0,3.830722570E-1,2.873041928E-1,9.490615845E0,9.502687892E0
