"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.004149810E-1,3.878606856E-1,1.005564705E-1,9.763554573E0,9.771772890E0
3.104328340E-1,3.447650373E-1,5.746084079E-2,9.605537415E0,9.611894387E0
3.204057610E-1,1.580173075E-1,5.746084079E-2,9.595960617E0,9.597433583E0
3.304547240E-1,-4.788403399E-3,1.053448766E-1,9.739612579E0,9.740183451E0
3.405767060E-1,-1.053448766E-1,1.292868853E-1,9.868899345E0,9.870308350E0
3.505316970E-1,-1.244984865E-1,1.388636976E-1,9.959878922E0,9.961624924E0
3.604416920E-1,2.873042040E-2,8.140286058E-2,1.009395409E1,1.009432320E1
3.705461900E-1,1.675941199E-1,4.788403399E-3,1.012268448E1,1.012407288E1
3.804614390E-1,2.250549644E-1,6.703764945E-2,1.008916569E1,1.009189814E1
3.907440630E-1,2.346317619E-1,5.267243832E-2,9.921571732E0,9.924485482E0
4.007663750E-1,2.011129409E-1,7.182604820E-2,9.787496567E0,9.789826068E0
4.105860310E-1,7.661445439E-2,8.140286058E-2,9.682151794E0,9.682797094E0
4.204588590E-1,2.873042040E-2,1.149216816E-1,9.667786598E0,9.668512302E0
4.304342730E-1,3.351882473E-2,5.746084079E-2,9.696516991E0,9.696745176E0
4.404429800E-1,1.005564705E-1,1.436521020E-2,9.773131371E0,9.773659230E0
4.504113340E-1,5.746084079E-2,1.436521020E-2,9.801861763E0,9.802040712E0
4.603880110E-1,7.182604820E-2,7.182604820E-2,9.811438560E0,9.811964359E0
4.703718490E-1,2.298433632E-1,4.309562966E-2,9.801861763E0,9.804650898E0
4.803912680E-1,2.202665508E-1,8.140286058E-2,9.864110947E0,9.866905723E0
4.905959780E-1,1.867477298E-1,6.224924326E-2,9.988609314E0,9.990548819E0
5.005058330E-1,7.661445439E-2,4.309562966E-2,9.964667320E0,9.965055033E0
5.104727600E-1,2.394201607E-2,8.140286058E-2,9.844957352E0,9.845322996E0
5.204762240E-1,-4.788403399E-3,7.182604820E-2,9.825803757E0,9.826067442E0
5.305014560E-1,-4.788403399E-3,1.053448766E-1,9.777919769E0,9.778488405E0
5.404775720E-1,3.830722719E-2,6.224924326E-2,9.734824181E0,9.735098574E0
5.504586300E-1,1.292868853E-1,5.746084079E-2,9.787496567E0,9.788519086E0
5.604841590E-1,2.202665508E-1,1.053448766E-1,9.825803757E0,9.828836877E0
5.704449230E-1,2.298433632E-1,8.140286058E-2,9.849745750E0,9.852763356E0
5.804538050E-1,1.580173075E-1,7.661445439E-2,9.883264542E0,9.884824593E0
5.904252460E-1,5.746084079E-2,7.661445439E-2,9.868899345E0,9.869364002E0
6.004969670E-1,-3.351882473E-2,2.873042040E-2,9.916783333E0,9.916881598E0
6.104358270E-1,-2.394201607E-2,2.873042040E-2,9.921571732E0,9.921642217E0
6.203882570E-1,2.873042040E-2,5.746084079E-2,9.768342972E0,9.768554223E0
6.303744720E-1,2.394201607E-2,1.149216816E-1,9.720458984E0,9.721167784E0
6.403780800E-1,2.394201607E-2,1.340752989E-1,9.686940193E0,9.687897590E0
6.503943840E-1,1.675941199E-1,1.340752989E-1,9.629479408E0,9.631870932E0
6.604790360E-1,1.628057212E-1,1.149216816E-1,9.658209801E0,9.660265486E0
6.704493620E-1,1.053448766E-1,7.182604820E-2,9.749189377E0,9.750023078E0
6.804530250E-1,1.053448766E-1,9.576806426E-2,9.888052940E0,9.889077814E0
6.904303560E-1,9.576806799E-3,1.244984865E-1,9.911994934E0,9.912781404E0
7.003985220E-1,1.053448766E-1,1.532289088E-1,9.950302124E0,9.952039439E0
7.104131050E-1,8.140286058E-2,1.292868853E-1,9.964667320E0,9.965838466E0
7.204123960E-1,9.097966552E-2,1.197100878E-1,9.878476143E0,9.879620373E0
7.304180420E-1,9.576806426E-2,7.661445439E-2,9.864110947E0,9.864873343E0
7.404533650E-1,9.576806426E-2,9.097966552E-2,9.844957352E0,9.845843492E0
7.504630260E-1,-6.224924326E-2,1.388636976E-1,9.821015358E0,9.822194294E0
7.604768570E-1,5.746084079E-2,1.675941199E-1,9.730035782E0,9.731648671E0
7.705627720E-1,1.675941199E-1,1.580173075E-1,9.706093788E0,9.708826597E0
7.805197300E-1,1.292868853E-1,1.532289088E-1,9.715670586E0,9.717738890E0
7.904582090E-1,1.388636976E-1,1.197100878E-1,9.787496567E0,9.789213588E0
8.004589480E-1,1.244984865E-1,7.661445439E-2,9.830592155E0,9.831678991E0
8.104473180E-1,1.101332754E-1,3.351882473E-2,9.873687744E0,9.874358841E0
8.204190030E-1,1.053448766E-1,1.915361360E-2,9.811438560E0,9.812022780E0
8.304203450E-1,8.140286058E-2,1.005564705E-1,9.792284966E0,9.793139582E0
8.404190160E-1,1.005564705E-1,5.267243832E-2,9.792284966E0,9.792942910E0
8.504293520E-1,5.267243832E-2,3.351882473E-2,9.816226959E0,9.816425501E0
8.604960200E-1,9.576806799E-3,-4.788403399E-3,9.777919769E0,9.777925632E0
8.704303540E-1,-9.576806799E-3,4.309562966E-2,9.830592155E0,9.830691282E0
8.809070210E-1,4.309562966E-2,9.576806426E-2,9.854534149E0,9.855093711E0
8.907598540E-1,8.619125932E-2,1.580173075E-1,9.911994934E0,9.913629102E0
9.006202710E-1,1.005564705E-1,1.436520964E-1,1.002691650E1,1.002844964E1
9.106749790E-1,1.867477298E-1,1.149216816E-1,9.983820915E0,9.986228606E0
9.205178330E-1,2.681505978E-1,8.619125932E-2,9.883264542E0,9.887277263E0
9.304362600E-1,3.160346150E-1,-4.788403399E-3,9.830592155E0,9.835671961E0
9.404514740E-1,2.106897533E-1,-6.703764945E-2,9.773131371E0,9.775632000E0
9.504355810E-1,9.576806799E-3,9.576806799E-3,9.639056206E0,9.639065721E0
9.604231340E-1,-1.101332754E-1,9.576806426E-2,9.639056206E0,9.640161067E0
9.704079110E-1,-9.097966552E-2,1.532289088E-1,9.777919769E0,9.779543518E0
9.804092990E-1,-1.436521020E-2,1.005564705E-1,9.883264542E0,9.883786519E0
9.904299930E-1,9.097966552E-2,2.873042040E-2,9.844957352E0,9.845419645E0
1.000388840E0,1.244984865E-1,4.788403213E-2,9.797073364E0,9.797981387E0
1.010378264E0,1.149216816E-1,4.788403213E-2,9.710882187E0,9.711680221E0
1.020385476E0,5.267243832E-2,9.576806426E-2,9.725247383E0,9.725861534E0
1.030373582E0,6.224924326E-2,1.436520964E-1,9.763554573E0,9.764809716E0
1.040776135E0,1.771709323E-1,1.675941199E-1,9.849745750E0,9.852764519E0
1.050601911E0,2.298433632E-1,1.005564705E-1,9.868899345E0,9.872087614E0
1.060522799E0,3.351882473E-2,8.140286058E-2,9.964667320E0,9.965056184E0
1.070487243E0,1.436521020E-2,7.182604820E-2,9.935936928E0,9.936206921E0
1.080538465E0,5.746084079E-2,9.097966552E-2,9.902418137E0,9.903002777E0
1.090482076E0,8.140286058E-2,1.340752989E-1,9.955090523E0,9.956326126E0
1.100442882E0,1.292868853E-1,8.619125932E-2,9.931148529E0,9.932364026E0
1.110418785E0,1.580173075E-1,5.267243832E-2,9.911994934E0,9.913394344E0
1.120647236E0,2.011129409E-1,4.788403399E-3,9.830592155E0,9.832650277E0
1.130518962E0,1.723825186E-1,-4.788403399E-3,9.706093788E0,9.707625626E0
1.141593325E0,4.788403213E-2,-1.436521020E-2,9.581595421E0,9.581725839E0
1.150983506E0,9.576806426E-2,2.873042040E-2,9.567230225E0,9.567752669E0
1.160672097E0,1.005564705E-1,3.351882473E-2,9.667786598E0,9.668367640E0
1.170558892E0,1.580173075E-1,1.436521020E-2,9.844957352E0,9.846235884E0
1.180556290E0,1.580173075E-1,-1.436521020E-2,9.945513725E0,9.946779332E0
1.190510989E0,2.394201607E-2,3.830722719E-2,9.993397713E0,9.993499813E0
1.200468838E0,-2.250549644E-1,1.915361285E-1,9.859322548E0,9.863750652E0
1.210449763E0,-2.729389966E-1,2.825157940E-1,9.797073364E0,9.804945557E0
1.220511725E0,-7.182604820E-2,1.675941199E-1,9.686940193E0,9.688656103E0
1.231787706E0,2.346317619E-1,9.576806426E-2,9.739612579E0,9.742909051E0
1.241534197E0,3.399766386E-1,5.267243832E-2,9.739612579E0,9.745686825E0
1.250950442E0,3.782838583E-1,5.267243832E-2,9.883264542E0,9.890641590E0
1.260648065E0,3.878606856E-1,4.309562966E-2,9.983820915E0,9.991445001E0
1.270519376E0,3.687070608E-1,8.619125932E-2,9.931148529E0,9.938364299E0
1.280444532E0,2.633621991E-1,1.197100878E-1,9.581595421E0,9.585961661E0
1.290390110E0,5.746084079E-2,1.388636976E-1,9.385271072E0,9.386474204E0
1.300367399E0,5.746084079E-2,1.867477298E-1,9.236829758E0,9.238896062E0
1.310403043E0,2.825157940E-1,2.585737705E-1,8.901641846E0,8.909876717E0
1.320444865E0,7.182604820E-2,6.703764796E-1,9.299078941E0,9.323488229E0
1.330414276E0,5.075707436E-1,8.523358107E-1,8.125920296E0,8.186249755E0
1.340374982E0,1.182735682E0,1.532289088E-1,7.331045628E0,7.427420332E0
1.350358835E0,-1.101332784E0,-5.123591423E-1,4.357447028E-1,1.290472486E0
1.360351761E0,-7.613561153E-1,8.140286058E-2,1.086967587E0,1.329581925E0
1.370348724E0,-4.261679053E-1,-1.963245422E-1,-9.576806426E-2,4.788882245E-1
1.380378706E0,-4.213795066E-1,-1.244984865E-1,-1.436521020E-2,4.396213382E-1
1.390400697E0,-3.974374831E-1,-1.292868853E-1,2.633621991E-1,4.939952424E-1
1.400431192E0,-3.974374831E-1,-1.675941199E-1,6.224924326E-2,4.357973271E-1
1.410426440E0,-3.782838583E-1,-1.005564705E-1,2.154781520E-1,4.468121699E-1
1.420916564E0,-4.022258818E-1,-1.484405100E-1,7.661445439E-2,4.355341774E-1
1.430763626E0,-4.213795066E-1,-1.484405100E-1,1.819593310E-1,4.823945188E-1
1.440616657E0,-4.309563041E-1,-1.197100878E-1,1.053448766E-1,4.595121154E-1
1.450488172E0,-3.926490843E-1,-1.292868853E-1,1.628057212E-1,4.442905637E-1
1.460658930E0,-4.118026793E-1,-1.292868853E-1,1.340752989E-1,4.519654092E-1
1.470558309E0,-4.213795066E-1,-1.149216816E-1,1.771709323E-1,4.713355712E-1
1.480662998E0,-4.261679053E-1,-1.340752989E-1,1.819593310E-1,4.823945143E-1
1.490585843E0,-4.022258818E-1,-1.197100878E-1,1.867477298E-1,4.593374355E-1
1.500587265E0,-4.357447028E-1,-1.244984865E-1,1.867477298E-1,4.901510316E-1
1.510957976E0,-4.357447028E-1,-1.340752989E-1,2.154781520E-1,5.042622986E-1
1.520715332E0,-3.974374831E-1,-1.244984865E-1,2.154781520E-1,4.689213794E-1
1.530560010E0,-4.309563041E-1,-1.292868853E-1,2.011129409E-1,4.928334909E-1
1.540470849E0,-4.165911078E-1,-1.340752989E-1,2.106897533E-1,4.857103139E-1
1.550571268E0,-4.309563041E-1,-1.197100878E-1,2.011129409E-1,4.904082546E-1
1.560699978E0,-4.357447028E-1,-1.244984865E-1,2.442085743E-1,5.147923338E-1
1.570744333E0,-4.453215301E-1,-1.244984865E-1,2.202665508E-1,5.121801360E-1
1.580799510E0,-4.261679053E-1,-1.484405100E-1,2.346317619E-1,5.086312340E-1
1.590605099E0,-4.405331016E-1,-1.149216816E-1,2.059013397E-1,4.996716603E-1
1.600702393E0,-4.740519226E-1,-1.244984865E-1,2.298433632E-1,5.413437633E-1
1.610692040E0,-4.357447028E-1,-1.340752989E-1,2.394201756E-1,5.149482035E-1
1.620540364E0,-4.453215301E-1,-1.340752989E-1,2.729389966E-1,5.392431240E-1
1.630742526E0,-4.836287498E-1,-1.197100878E-1,2.346317619E-1,5.507080320E-1
1.640786107E0,-4.501099288E-1,-1.388636976E-1,2.729389966E-1,5.444058876E-1
1.650628897E0,-4.548983276E-1,-1.149216816E-1,2.777273953E-1,5.452265469E-1
1.660500792E0,-4.788403511E-1,-1.101332754E-1,3.208230138E-1,5.868090204E-1
1.670443740E0,-4.357447028E-1,-1.388636976E-1,3.303998411E-1,5.641991027E-1
1.680425714E0,-4.788403511E-1,-8.140286058E-2,3.591302633E-1,6.040604718E-1
1.690588701E0,-4.836287498E-1,-1.244984865E-1,4.453215301E-1,6.691097862E-1
1.700645194E0,-5.123591423E-1,1.733402014E0,-3.016694188E-1,1.832538914E0
1.710547441E0,3.643975019E0,9.725247383E0,-2.742318535E1,2.932388251E1
1.720691064E0,6.842628479E0,3.896323776E1,3.918829346E1,5.568373017E1
1.730703876E0,-4.046200752E0,1.462378407E1,3.918829346E1,4.202319770E1
1.740578782E0,-6.253654957E0,-3.462494659E1,3.918829346E1,5.266609413E1
1.750709735E0,-1.640506935E1,-2.867296028E1,9.528923035E0,3.438117691E1
1.760924211E0,4.745307922E0,1.584961534E0,3.155557871E0,5.915031345E0
1.770656449E0,1.154005170E0,3.830722719E-2,-8.906430602E-1,1.458231956E0
1.780708568E0,-6.344634533E0,-2.375048161E0,-1.082179189E0,6.860492178E0
1.790742628E0,-7.321468830E0,-3.351882398E-1,5.841852427E-1,7.352382565E0
1.800587658E0,-5.995080948E0,-1.489193439E0,-2.418143749E0,6.633710264E0
1.810689173E0,-4.687847137E0,-2.063801765E0,-1.517923832E0,5.342216887E0
1.820590930E0,-4.625597477E0,-2.092532396E0,-1.546654344E0,5.307257626E0
1.830483309E0,-4.917690277E0,-2.059013367E0,-1.848323703E0,5.642651346E0
1.840416498E0,-4.927267075E0,-2.035071373E0,-1.570596337E0,5.557539849E0
1.850463093E0,-4.903325081E0,-2.059013367E0,-1.848323703E0,5.630136180E0
1.860588390E0,-4.912901878E0,-2.006340981E0,-1.733402014E0,5.582713636E0
1.870541039E0,-4.888959885E0,-1.958456993E0,-1.795651317E0,5.564336995E0
1.880543863E0,-4.884171486E0,-1.915361404E0,-1.766920805E0,5.535860326E0
1.890492775E0,-4.879383087E0,-1.881842494E0,-1.833958507E0,5.541941383E0
1.900586731E0,-4.869806290E0,-1.795651317E0,-1.824381709E0,5.501612997E0
1.910509209E0,-4.845864296E0,-1.742978811E0,-1.838746905E0,5.468214159E0
1.920467448E0,-4.975151062E0,-1.407790542E0,-1.335964561E0,5.340299955E0
1.932064568E0,-5.324704647E0,-5.410895944E-1,1.407790542E0,5.534178506E0
1.941224128E0,-5.042188644E0,-1.340752989E-1,1.264138460E0,5.199970054E0
1.950782908E0,-2.676717520E0,1.072602391E0,4.266467571E0,5.149566788E0
1.960572298E0,4.932055473E-1,7.326257229E-1,9.145850539E-1,1.271400009E0
1.970468993E0,2.513911724E0,8.667010069E-1,-4.022258818E-1,2.689369527E0
1.980439340E0,2.499546528E0,2.825157940E-1,-2.178723574E0,3.327819771E0
1.990411014E0,8.475474119E-1,-7.613561153E-1,-4.505887508E0,4.647689963E0
2.000392851E0,-1.197100878E0,-2.121262789E0,-6.727706909E0,7.155057413E0
2.010400769E0,-3.059789658E0,-3.361459255E0,-8.762778282E0,9.871575573E0
2.020374228E0,-4.204218388E0,-4.280832767E0,-1.085052204E1,1.239898423E1
2.030360958E0,-4.031835556E0,-4.941632271E0,-1.233971596E1,1.389042898E1
2.040367823E0,-3.457227230E0,-4.965574265E0,-1.330218506E1,1.461360583E1
2.050382255E0,-3.916913986E0,-2.729389906E0,-1.254082870E1,1.341879909E1
2.060549471E0,-4.228160381E0,-2.154781580E0,-1.170764637E1,1.263287012E1
2.070441079E0,-4.012681961E0,-1.695094824E0,-9.888052940E0,1.080502448E1
2.080401883E0,-3.500322819E0,-1.489193439E0,-7.211335659E0,8.153117129E0
2.090370285E0,-2.590526342E0,-1.527500629E0,-4.486733913E0,5.401376317E0
2.100365986E0,-2.044648170E0,-1.326387763E0,-2.494758129E0,3.487650894E0
2.110401837E0,-1.608903527E0,-1.034295082E0,-8.762778044E-1,2.103853528E0
2.120387762E0,-9.768342972E-1,-1.221042871E0,-4.357447028E-1,1.623275819E0
2.130380725E0,-9.624691010E-1,-9.720458984E-1,-1.053448766E-1,1.371975780E0
2.140470206E0,-1.288080573E0,-9.481038451E-1,-3.687070608E-1,1.641340111E0
2.150491947E0,-5.348646641E0,-1.000776291E0,-1.561019540E0,5.660950104E0
2.160437317E0,-3.470634842E1,-3.007117271E0,1.155920601E1,3.670406815E1
2.171037002E0,-3.783796310E1,-2.360204124E1,6.967126846E0,4.513655569E1
2.180911345E0,-3.918829346E1,-3.208708954E1,1.030464458E1,5.168645238E1
2.190646516E0,-3.872860718E1,-3.207751465E1,8.896853447E0,5.106883552E1
2.200693602E0,-2.457408714E1,-2.464112473E1,7.642292023E0,3.562969848E1
2.210535645E0,-8.379706383E0,-1.906263351E1,-1.412579060E0,2.087100513E1
2.220527666E0,-3.624821424E0,-1.847365952E1,-1.819593310E0,1.891365502E1
2.230455177E0,-2.671929121E0,-1.568680954E1,-2.240972757E0,1.606975910E1
2.240423432E0,3.620033026E0,-3.026270866E0,-1.401565647E1,1.478856250E1
2.250444060E0,1.063025594E0,2.352063751E1,-7.498639584E0,2.470991720E1
2.261745374E0,2.288856745E0,9.629479408E0,4.299986362E0,1.079146059E1
2.271084531E0,3.193865061E0,4.587290287E0,4.376600742E0,7.099199973E0
2.280748109E0,5.458779931E-1,5.219359994E-1,3.361459255E0,3.445258814E0
2.290580898E0,-4.558559895E0,-3.251325846E0,1.783680344E1,1.869500321E1
2.300474293E0,-4.027047157E0,1.417367458E0,2.931460571E1,2.962384424E1
2.310540990E0,1.235408068E0,-2.279279947E0,2.538332558E1,2.551537904E1
2.320527339E0,-3.639186621E-1,-3.260902643E0,1.470039845E1,1.506212592E1
2.330446513E0,-3.495534360E-1,-3.289633036E0,4.558559895E0,5.632436544E0
2.340414600E0,4.596867263E-1,-3.323152065E0,1.091755986E0,3.527971467E0
2.350575144E0,-2.777273953E-1,-2.782062292E0,2.777273953E-1,2.809650443E0
2.360488916E0,1.005564705E-1,-2.432508945E0,4.070142806E-1,2.468374363E0
2.370469802E0,1.273715258E0,-1.235408068E0,1.503558636E0,2.325784217E0
2.380527245E0,4.405331135E0,4.367023945E0,8.887276649E0,1.083796691E1
2.390465966E0,8.101978302E0,6.497863293E0,1.915840149E1,2.179239839E1
2.400538827E0,9.653421402E0,6.708553314E0,1.973301125E1,2.296921777E1
2.410456257E0,2.427720547E0,5.746083856E-1,7.082048416E0,7.508622485E0
2.420405972E0,1.565807939E0,-1.077390790E0,3.203441858E0,3.724857736E0
2.430422830E0,2.121262789E0,-9.481038451E-1,3.213018656E0,3.965116089E0
2.440397259E0,2.624045134E0,-4.453215301E-1,4.438849926E0,5.175646123E0
2.450380973E0,3.399766445E0,-8.810662031E-1,5.861005783E0,6.832721151E0
2.460408830E0,4.194641590E0,-1.364694953E0,7.359776020E0,8.580426181E0
2.470622259E0,5.626373768E0,-1.091755986E0,9.299078941E0,1.092340982E1
2.480625973E0,6.813898087E0,5.123591423E-1,1.136767006E1,1.326331940E1
2.490512830E0,6.387730122E0,2.240972757E0,1.161187840E1,1.344101093E1
2.500459759E0,4.395754337E0,2.633621931E0,9.002198219E0,1.035848413E1
2.510749723E0,3.002328873E0,1.862688899E0,6.330269337E0,7.249544708E0
2.520572705E0,2.470816135E0,1.019929886E0,5.190629482E0,5.838477864E0
2.530639696E0,2.552218914E0,3.734954596E-1,5.583278179E0,6.150310193E0
2.540666692E0,2.983175278E0,-1.963245422E-1,7.015010834E0,7.625500315E0
2.550513690E0,3.782838583E0,-6.991068721E-1,8.820239067E0,9.622641808E0
2.560473689E0,4.343081951E0,-6.607996821E-1,1.036210537E1,1.125487649E1
2.570515688E0,4.065354347E0,-7.182604820E-2,1.078348446E1,1.152457383E1
2.580482188E0,2.997540474E0,6.368576288E-1,9.763554573E0,1.023317323E1
2.590694938E0,1.833958507E0,9.768342972E-1,8.432378769E0,8.684619782E0
2.600698813E0,1.110909581E0,8.858546019E-1,7.532158375E0,7.665002822E0
2.610545750E0,6.943184733E-1,6.512228847E-1,7.546523571E0,7.606325486E0
2.620641219E0,3.591302633E-1,2.729389966E-1,8.202534676E0,8.214928201E0
2.630675953E0,3.591302633E-1,-9.576806426E-2,9.346963882E0,9.354350853E0
2.640587820E0,-4.548983276E-1,-4.213795066E-1,1.071644688E1,1.073437128E1
2.650697254E0,-9.337386489E-1,-7.230489254E-1,1.117134476E1,1.123359298E1
2.660662471E0,-1.479616642E0,-6.799532771E-1,1.118092155E1,1.129887643E1
2.670557079E0,-2.025494576E0,-4.165911078E-1,1.052491093E1,1.072613287E1
2.680584883E0,-2.571372509E0,-7.661445439E-2,9.701305389E0,1.003659069E1
2.690514785E0,-2.772485495E0,-4.788403213E-2,8.882488251E0,9.305244017E0
2.700473736E0,-3.045424461E0,-1.005564705E-1,8.552088737E0,9.078708252E0
2.710613712E0,-3.361459255E0,-1.436520964E-1,8.657433510E0,9.288229068E0
2.720615200E0,-3.509899616E0,-3.303998411E-1,9.141061783E0,9.797324629E0
2.730508444E0,-3.950432777E0,-5.458779931E-1,9.265560150E0,1.008734389E1
2.740477066E0,-4.146757126E0,-7.469909191E-1,9.289502144E0,1.020041373E1
2.750630377E0,-4.386177540E0,-7.805097699E-1,9.299078941E0,1.031118897E1
2.760499532E0,-4.525041103E0,-6.895300746E-1,8.882488251E0,9.992499499E0
2.770619610E0,-4.544194698E0,-6.416460276E-1,8.240841866E0,9.432544181E0
2.780501149E0,-4.553771496E0,-5.554547906E-1,7.781155586E0,9.032815016E0
2.790441418E0,-4.606443882E0,-4.884171486E-1,7.307103634E0,8.651684233E0
2.800624053E0,-4.836287498E0,-5.075707436E-1,6.789956093E0,8.351694952E0
2.810706370E0,-5.070919037E0,-5.602431893E-1,6.445190907E0,8.220010835E0
2.820567529E0,-5.228936672E0,-6.464344859E-1,6.042964935E0,8.017298889E0
2.830700108E0,-5.473145008E0,-7.326257229E-1,5.434837818E0,7.747871891E0
2.840686898E0,-5.822698593E0,-8.379706144E-1,4.620809078E0,7.480500665E0
2.850552293E0,-8.374917984E0,-7.948749661E-1,7.110779285E0,1.101518313E1
2.860611990E0,-1.515529633E1,-3.830722570E-1,1.118092155E1,1.883727045E1
2.870546339E0,-1.850717926E1,-2.968810081E0,9.797073364E0,2.114975565E1
2.880455013E0,-1.765005493E1,-4.486733913E0,9.332598686E0,2.046344591E1
2.890560850E0,-1.461899567E1,-3.299209833E0,5.319916248E0,1.590287171E1
2.900509269E0,-1.251688671E1,-6.655880809E-1,1.723825216E0,1.265255049E1
2.910444978E0,-9.792284966E0,9.097966552E-1,1.115697980E0,9.897542967E0
2.920407833E0,-6.928819656E0,9.481038451E-1,6.416460276E-1,7.022759597E0
2.930391260E0,-4.865017891E0,6.751648784E-1,6.703764796E-1,4.957181792E0
2.940424974E0,-4.831499100E0,7.900865674E-1,1.551442742E0,5.135620208E0
2.950452331E0,-5.770026207E0,7.182605267E-1,2.044648170E0,6.163577432E0
2.960444009E0,-7.738059998E0,4.836287498E-1,2.068590164E0,8.024371288E0
2.970406348E0,-1.031422138E1,1.771709323E-1,2.710236311E0,1.066583017E1
2.980525018E0,-1.233492756E1,-4.165911078E-1,3.960009575E0,1.296169981E1
2.990451853E0,-1.258871269E1,-1.307234168E0,5.051765442E0,1.362735787E1
3.000409770E0,-1.205241108E1,-1.508347034E0,6.047753334E0,1.356875248E1
3.010452229E0,-1.091277122E1,-1.403002143E0,6.856993675E0,1.296438788E1
3.020465458E0,-9.557653427E0,-1.426944256E0,7.690176010E0,1.235004923E1
3.030431073E0,-5.851428986E0,-1.968033791E0,6.847416878E0,9.219517128E0
3.040412380E0,-9.179368973E0,-1.383848548E0,6.780379295E0,1.149562503E1
3.050387034E0,-5.966350555E0,-5.458779931E-1,7.254431248E0,9.408618095E0
3.060373861E0,-5.951985359E0,-9.576806426E-2,5.406107426E0,8.041224952E0
3.070387774E0,-4.841075897E0,-6.464344859E-1,4.692635536E0,6.773088045E0
3.080400731E0,-5.080495834E0,-5.075707436E-1,5.664681435E0,7.626118393E0
3.090414709E0,-6.311115742E0,-2.681505978E-1,5.612008572E0,8.449658387E0
3.100396698E0,-7.532158375E0,-6.847416759E-1,6.382941723E0,9.896677522E0
3.110404693E0,-9.045293808E0,-1.240196466E0,6.694188118E0,1.132111222E1
3.120401190E0,-1.031422138E1,-1.470039845E0,6.655880928E0,1.236304699E1
3.130421939E0,-1.142991924E1,-1.312022567E0,6.512228489E0,1.322019580E1
3.140397313E0,-1.067335129E1,-1.326387763E0,5.588066578E0,1.212048763E1
3.150398000E0,-9.911994934E0,-8.858546019E-1,4.462791920E0,1.090636941E1
3.160381344E0,-9.284713745E0,-2.633621991E-1,3.912125587E0,1.007869017E1
3.170374516E0,-8.327033043E0,-8.140286058E-2,3.806780815E0,9.156292148E0
3.180400602E0,-7.848193169E0,-1.915361360E-2,3.687070608E0,8.671158662E0
3.190432145E0,-8.212111473E0,-7.661445439E-2,3.830722809E0,9.061957948E0
3.200447416E0,-8.796297073E0,-4.070142806E-1,4.376600742E0,9.833368542E0
3.210431052E0,-9.418789864E0,-7.757213712E-1,5.080495834E0,1.072971500E1
