"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.051636970E-1,-4.118026793E-1,5.075707436E-1,9.892841339E0,9.914409678E0
3.151461640E-1,-3.447650373E-1,5.698199868E-1,9.835380554E0,9.857903854E0
3.251298970E-1,-2.681505978E-1,6.368576288E-1,9.753977776E0,9.778423944E0
3.353047640E-1,-2.250549644E-1,6.560112834E-1,9.643844604E0,9.668750659E0
3.452371970E-1,-2.681505978E-1,6.416460276E-1,9.634267807E0,9.659333856E0
3.564509140E-1,-4.644751251E-1,6.416460276E-1,9.739612579E0,9.771770564E0
3.658132720E-1,-6.703764796E-1,6.751648784E-1,9.907206535E0,9.952788231E0
3.754839510E-1,-8.092401624E-1,6.320692301E-1,9.993397713E0,1.004601309E1
3.854357910E-1,-6.512228847E-1,6.033388376E-1,9.926360130E0,9.965978850E0
3.952752110E-1,-5.075707436E-1,5.889736414E-1,9.821015358E0,9.851744042E0
4.052409210E-1,-3.687070608E-1,6.272808313E-1,9.763554573E0,9.790629400E0
4.153137760E-1,-3.734954596E-1,6.655880809E-1,9.753977776E0,9.783792148E0
4.253857030E-1,-4.022258818E-1,6.799532771E-1,9.763554573E0,9.795464258E0
4.352596670E-1,-4.548983276E-1,7.086837292E-1,9.768342972E0,9.804574929E0
4.458736490E-1,-4.740519226E-1,7.422025204E-1,9.710882187E0,9.750734467E0
4.556271400E-1,-4.357447028E-1,7.326257229E-1,9.715670586E0,9.752992814E0
4.654873850E-1,-3.830722570E-1,7.469909191E-1,9.691728592E0,9.728018446E0
4.754295080E-1,-4.213795066E-1,7.182605267E-1,9.667786598E0,9.703584728E0
4.853900690E-1,-4.836287498E-1,6.895300746E-1,9.734824181E0,9.771189811E0
4.954078500E-1,-6.512228847E-1,6.607996821E-1,9.950302124E0,9.993460853E0
5.053212400E-1,-7.374141216E-1,6.464344859E-1,1.000297451E1,1.005092813E1
5.154929350E-1,-7.422025204E-1,6.081272364E-1,9.959878922E0,1.000599178E1
5.252572830E-1,-6.512228847E-1,6.033388376E-1,9.907206535E0,9.946901544E0
5.351514570E-1,-5.554547906E-1,5.841852427E-1,9.840168953E0,9.873131593E0
5.452085440E-1,-4.788403511E-1,5.889736414E-1,9.763554573E0,9.793016692E0
5.551390870E-1,-4.357447028E-1,6.177040339E-1,9.753977776E0,9.783226163E0
5.650883590E-1,-4.979939461E-1,6.033388376E-1,9.816226959E0,9.847351290E0
5.750699950E-1,-5.363011956E-1,5.937620401E-1,9.888052940E0,9.920371126E0
5.850248130E-1,-5.410895944E-1,5.985504389E-1,9.883264542E0,9.916146357E0
5.951032220E-1,-5.171475410E-1,6.368576288E-1,9.835380554E0,9.869535950E0
6.050999260E-1,-4.261679053E-1,6.416460276E-1,9.739612579E0,9.770024662E0
6.151052780E-1,-2.920926213E-1,6.607996821E-1,9.691728592E0,9.718620140E0
6.251374540E-1,-2.298433632E-1,6.655880809E-1,9.648633003E0,9.674293478E0
6.352010420E-1,-2.873041928E-1,6.703764796E-1,9.653421402E0,9.680934515E0
6.452088360E-1,-3.878606856E-1,6.560112834E-1,9.744400978E0,9.774156595E0
6.551172330E-1,-4.932055473E-1,6.560112834E-1,9.888052940E0,9.922055909E0
6.651329320E-1,-5.171475410E-1,6.368576288E-1,9.959878922E0,9.993608825E0
6.750967810E-1,-5.171475410E-1,5.985504389E-1,9.959878922E0,9.991240781E0
6.851392060E-1,-4.596867263E-1,5.937620401E-1,9.945513725E0,9.973821159E0
6.953304180E-1,-3.926490843E-1,5.698199868E-1,9.859322548E0,9.883577754E0
7.051730240E-1,-3.447650373E-1,5.315127969E-1,9.811438560E0,9.831871409E0
7.152843270E-1,-4.022258818E-1,5.267243981E-1,9.816226959E0,9.838573879E0
7.252304790E-1,-4.501099288E-1,5.267243981E-1,9.897629738E0,9.921850229E0
7.351495550E-1,-4.932055473E-1,5.171475410E-1,9.883264542E0,9.909067125E0
7.452540930E-1,-5.075707436E-1,5.267243981E-1,9.864110947E0,9.891195652E0
7.552033620E-1,-4.213795066E-1,5.650315881E-1,9.835380554E0,9.860605054E0
7.651554960E-1,-3.878606856E-1,5.889736414E-1,9.825803757E0,9.851078384E0
7.751295630E-1,-4.405331016E-1,6.081272364E-1,9.787496567E0,9.816260856E0
7.851410970E-1,-4.548983276E-1,5.889736414E-1,9.777919769E0,9.806198930E0
7.952798640E-1,-4.740519226E-1,6.081272364E-1,9.816226959E0,9.846464120E0
8.051852470E-1,-5.219359994E-1,6.033388376E-1,9.821015358E0,9.853363771E0
8.151424390E-1,-5.363011956E-1,6.129156351E-1,9.835380554E0,9.869042263E0
8.252260350E-1,-5.171475410E-1,5.698199868E-1,9.758766174E0,9.789057853E0
8.351328330E-1,-4.836287498E-1,5.698199868E-1,9.763554573E0,9.792118743E0
8.451787320E-1,-4.788403511E-1,5.841852427E-1,9.806650162E0,9.835697630E0
8.550926810E-1,-4.932055473E-1,5.889736414E-1,9.873687744E0,9.903527217E0
8.651901560E-1,-4.884171486E-1,5.793967843E-1,9.868899345E0,9.897950608E0
8.753238930E-1,-3.878606856E-1,5.889736414E-1,9.849745750E0,9.874959099E0
8.852377620E-1,-3.399766386E-1,5.937620401E-1,9.797073364E0,9.820936003E0
8.952956960E-1,-3.160346150E-1,5.698199868E-1,9.749189377E0,9.770939883E0
9.052441630E-1,-2.968810201E-1,5.985504389E-1,9.744400978E0,9.767279631E0
9.153558970E-1,-3.064578176E-1,5.937620401E-1,9.821015358E0,9.843719440E0
9.255752640E-1,-3.926490843E-1,6.081272364E-1,9.921571732E0,9.947943389E0
9.353104470E-1,-4.213795066E-1,6.464344859E-1,1.002212811E1,1.005179039E1
9.453580390E-1,-4.788403511E-1,6.751648784E-1,1.000297451E1,1.003716268E1
9.552318350E-1,-4.309563041E-1,6.607996821E-1,9.935936928E0,9.967207342E0
9.653692330E-1,-3.687070608E-1,6.655880809E-1,9.873687744E0,9.902962287E0
9.756534320E-1,-3.208230138E-1,6.224924326E-1,9.844957352E0,9.869833306E0
9.853435310E-1,-3.016694188E-1,5.793967843E-1,9.811438560E0,9.833159802E0
9.953860810E-1,-3.543418646E-1,5.650315881E-1,9.835380554E0,9.857967818E0
1.005203356E0,-3.878606856E-1,5.650315881E-1,9.849745750E0,9.873560045E0
1.015218493E0,-4.213795066E-1,5.458779931E-1,9.911994934E0,9.935954259E0
1.025174562E0,-4.118026793E-1,5.698199868E-1,9.926360130E0,9.951226141E0
1.035201596E0,-3.878606856E-1,5.889736414E-1,9.873687744E0,9.898840110E0
1.045318613E0,-3.112462163E-1,5.985504389E-1,9.801861763E0,9.825051188E0
1.055222122E0,-2.442085743E-1,6.224924326E-1,9.701305389E0,9.724323160E0
1.065194376E0,-2.873041928E-1,5.937620401E-1,9.624691010E0,9.647267701E0
1.075378503E0,-3.399766386E-1,5.889736414E-1,9.696516991E0,9.720335170E0
1.085305567E0,-3.830722570E-1,5.698199868E-1,9.744400978E0,9.768561286E0
1.095220099E0,-2.489969730E-1,5.315127969E-1,9.844957352E0,9.862438370E0
1.105136865E0,-2.298433632E-1,5.123591423E-1,9.830592155E0,9.846617794E0
1.115082248E0,-2.346317619E-1,5.506663918E-1,9.868899345E0,9.887034936E0
1.125057939E0,-2.442085743E-1,5.937620401E-1,9.830592155E0,9.851534567E0
1.135071285E0,-2.489969730E-1,6.129156351E-1,9.739612579E0,9.762055023E0
1.145226958E0,-3.303998411E-1,6.320692301E-1,9.710882187E0,9.737037969E0
1.155155294E0,-4.261679053E-1,5.889736414E-1,9.706093788E0,9.733281341E0
1.165208462E0,-4.884171486E-1,5.602431893E-1,9.787496567E0,9.815676889E0
1.175306046E0,-5.458779931E-1,6.129156351E-1,9.935936928E0,9.969778884E0
1.185230838E0,-5.554547906E-1,5.841852427E-1,1.001733971E1,1.004972125E1
1.195317734E0,-3.974374831E-1,5.554547906E-1,9.916783333E0,9.940275562E0
1.205168182E0,-2.537853718E-1,5.315127969E-1,9.830592155E0,9.848220905E0
1.215220906E0,-2.106897533E-1,5.315127969E-1,9.749189377E0,9.765940279E0
1.225279768E0,-2.202665508E-1,5.219359994E-1,9.763554573E0,9.779976096E0
1.235213699E0,-3.160346150E-1,4.932055473E-1,9.753977776E0,9.771551158E0
1.245155165E0,-4.213795066E-1,4.932055473E-1,9.797073364E0,9.818526310E0
1.255121898E0,-5.219359994E-1,5.363011956E-1,9.868899345E0,9.897232464E0
1.265476764E0,-4.884171486E-1,5.267243981E-1,9.844957352E0,9.871128363E0
1.275561197E0,-3.974374831E-1,5.506663918E-1,9.821015358E0,9.844467110E0
1.285353914E0,-2.537853718E-1,5.554547906E-1,9.749189377E0,9.768297218E0
1.295254772E0,-1.915361285E-1,5.793967843E-1,9.701305389E0,9.720479051E0
1.305151201E0,-1.963245422E-1,5.602431893E-1,9.710882187E0,9.729010669E0
1.315141916E0,-2.920926213E-1,5.650315881E-1,9.744400978E0,9.765138464E0
1.325337273E0,-3.926490843E-1,5.458779931E-1,9.811438560E0,9.834453859E0
1.335327452E0,-4.932055473E-1,5.458779931E-1,9.854534149E0,9.881957184E0
1.345220041E0,-5.219359994E-1,5.219359994E-1,9.854534149E0,9.882139327E0
1.355126336E0,-4.118026793E-1,5.171475410E-1,9.806650162E0,9.828906878E0
1.365095983E0,-3.303998411E-1,5.027823448E-1,9.744400978E0,9.762955729E0
1.375271807E0,-2.298433632E-1,4.788403511E-1,9.816226959E0,9.830586339E0
1.385155219E0,-2.442085743E-1,5.315127969E-1,9.821015358E0,9.838418894E0
1.395434425E0,-3.064578176E-1,5.219359994E-1,9.816226959E0,9.834868850E0
1.405283528E0,-4.022258818E-1,5.506663918E-1,9.878476143E0,9.901985157E0
1.415307079E0,-4.596867263E-1,5.602431893E-1,9.883264542E0,9.909798299E0
1.425498355E0,-4.453215301E-1,5.315127969E-1,9.868899345E0,9.893229574E0
1.435316993E0,-4.022258818E-1,4.836287498E-1,9.825803757E0,9.845918032E0
1.445588312E0,-3.399766386E-1,4.740519226E-1,9.797073364E0,9.814425905E0
1.455286971E0,-3.303998411E-1,4.501099288E-1,9.830592155E0,9.846436164E0
1.465266801E0,-3.303998411E-1,5.027823448E-1,9.926360130E0,9.944575384E0
1.475175716E0,-3.974374831E-1,5.123591423E-1,9.983820915E0,1.000485625E1
1.485138673E0,-4.596867263E-1,5.554547906E-1,1.007001209E1,1.009579048E1
1.495206152E0,-4.501099288E-1,5.650315881E-1,1.000297451E1,1.002902581E1
1.505171391E0,-3.687070608E-1,5.937620401E-1,9.907206535E0,9.931829620E0
1.515267511E0,-2.489969730E-1,5.889736414E-1,9.797073364E0,9.817919125E0
1.525402071E0,-1.340752989E-1,5.698199868E-1,9.710882187E0,9.728509847E0
1.535315351E0,-1.101332754E-1,5.698199868E-1,9.744400978E0,9.761668637E0
1.545307491E0,-9.576806426E-2,5.410895944E-1,9.777919769E0,9.793347971E0
1.555174061E0,-1.723825186E-1,5.315127969E-1,9.797073364E0,9.812994858E0
1.565223846E0,-2.585737705E-1,5.171475410E-1,9.816226959E0,9.833240244E0
1.575340238E0,-3.064578176E-1,5.554547906E-1,9.859322548E0,9.879710903E0
1.585294434E0,-3.112462163E-1,5.698199868E-1,9.821015358E0,9.842454556E0
1.595743032E0,-3.016694188E-1,5.506663918E-1,9.816226959E0,9.836287390E0
1.605421831E0,-2.394201756E-1,5.363011956E-1,9.763554573E0,9.781203346E0
1.615937731E0,-1.388636976E-1,5.075707436E-1,9.720458984E0,9.734692294E0
1.625670681E0,-1.101332754E-1,4.644751251E-1,9.739612579E0,9.751303486E0
1.635431656E0,-1.771709323E-1,4.453215301E-1,9.825803757E0,9.837485465E0
1.646489143E0,-2.825157940E-1,4.501099288E-1,9.935936928E0,9.950138529E0
1.655867387E0,-3.687070608E-1,4.788403511E-1,1.004128170E1,1.005945183E1
1.665708509E0,-4.596867263E-1,4.884171486E-1,1.005564690E1,1.007799076E1
1.675672570E0,-4.309563041E-1,5.650315881E-1,1.003170490E1,1.005684281E1
1.685416100E0,-3.351882398E-1,5.506663918E-1,9.959878922E0,9.980720052E0
1.695395865E0,-2.633621991E-1,5.554547906E-1,9.864110947E0,9.883247161E0
1.705201748E0,-2.059013397E-1,5.746083856E-1,9.816226959E0,9.835185909E0
1.715290689E0,-2.968810201E-1,5.506663918E-1,9.897629738E0,9.917381017E0
1.725297160E0,-3.974374831E-1,5.315127969E-1,9.940725327E0,9.962855134E0
1.735338895E0,-4.692635238E-1,5.506663918E-1,9.969455719E0,9.995673517E0
1.745359263E0,-5.123591423E-1,5.219359994E-1,9.926360130E0,9.953268534E0
1.755255447E0,-4.788403511E-1,5.746083856E-1,9.892841339E0,9.921077191E0
1.765312039E0,-3.351882398E-1,5.889736414E-1,9.821015358E0,9.844368124E0
1.775180835E0,-2.825157940E-1,5.841852427E-1,9.753977776E0,9.775539372E0
1.785234733E0,-2.489969730E-1,6.177040339E-1,9.744400978E0,9.767134083E0
1.795360182E0,-2.777273953E-1,5.746083856E-1,9.725247383E0,9.746165603E0
1.805244906E0,-3.303998411E-1,5.602431893E-1,9.758766174E0,9.780416849E0
1.815377768E0,-3.974374831E-1,5.650315881E-1,9.768342972E0,9.792739232E0
1.825216699E0,-3.734954596E-1,5.650315881E-1,9.749189377E0,9.772689142E0
1.835194165E0,-3.112462163E-1,5.554547906E-1,9.543288231E0,9.564504927E0
1.845164398E0,-1.771709323E-1,6.655880809E-1,9.021351814E0,9.047606622E0
1.855431514E0,4.788403399E-3,8.283938169E-1,8.192957878E0,8.234732421E0
1.865430072E0,3.926490843E-1,1.139639974E0,6.708553314E0,6.815984165E0
1.875309351E0,1.010353088E0,1.417367458E0,4.424484730E0,4.754556656E0
1.885396991E0,1.647210717E0,7.182605267E-1,3.830722570E-1,1.837374672E0
1.895288311E0,4.740519226E-1,-2.825157940E-1,-3.734954596E-1,6.663627071E-1
1.905229971E0,-8.810662031E-1,-1.101332754E-1,-3.830722719E-2,8.887488038E-1
1.915221301E0,-5.698199868E-1,2.633621991E-1,9.241618514E-1,1.117197204E0
1.925274466E0,-3.878606856E-1,-1.436520964E-1,1.532289088E-1,4.410792839E-1
1.935226548E0,-7.326257229E-1,-3.112462163E-1,3.495534360E-1,8.693688870E-1
1.945374589E0,-6.033388376E-1,-1.819593310E-1,6.607996821E-1,9.131172822E-1
1.956301610E0,-3.064578176E-1,-1.340752989E-1,-6.703764945E-2,3.411548419E-1
1.965911120E0,-2.633621991E-1,-2.585737705E-1,1.675941199E-1,4.053490246E-1
1.975568875E0,-4.740519226E-1,-1.675941199E-1,1.675941199E-1,5.300007579E-1
1.985472253E0,-4.357447028E-1,-2.729389966E-1,-2.489969730E-1,5.712868233E-1
1.995447942E0,-4.405331016E-1,-2.106897533E-1,-2.873041928E-1,5.665715179E-1
2.005259286E0,-4.788403511E-1,-1.963245422E-1,-1.628057212E-1,5.425284422E-1
2.015408958E0,-4.836287498E-1,-2.250549644E-1,9.097966552E-2,5.411319656E-1
2.025814294E0,-4.836287498E-1,-1.771709323E-1,2.968810201E-1,5.944952876E-1
2.035534462E0,-4.548983276E-1,-2.202665508E-1,3.303998411E-1,6.038326729E-1
2.045279046E0,-4.740519226E-1,-2.154781520E-1,2.394201756E-1,5.731300723E-1
2.055243838E0,-4.884171486E-1,-2.154781520E-1,1.436520964E-1,5.528273418E-1
2.065331734E0,-4.740519226E-1,-2.059013397E-1,8.619125932E-2,5.239747323E-1
2.075214682E0,-4.644751251E-1,-2.250549644E-1,7.661445439E-2,5.217821897E-1
2.085121656E0,-4.644751251E-1,-1.963245422E-1,1.723825186E-1,5.329129389E-1
2.095079643E0,-5.075707436E-1,-2.106897533E-1,2.106897533E-1,5.885646982E-1
2.105282137E0,-4.788403511E-1,-2.059013397E-1,2.394201756E-1,5.735899790E-1
2.115337884E0,-4.596867263E-1,-2.298433632E-1,1.915361285E-1,5.484760218E-1
2.125327257E0,-4.836287498E-1,-2.011129409E-1,1.867477298E-1,5.560736437E-1
2.135364944E0,-5.075707436E-1,-2.298433632E-1,2.106897533E-1,5.956896872E-1
2.145514787E0,-5.075707436E-1,-1.915361285E-1,2.011129409E-1,5.785849663E-1
2.155437709E0,-5.123591423E-1,-1.963245422E-1,2.250549644E-1,5.930471765E-1
2.165370670E0,-5.075707436E-1,-2.011129409E-1,2.681505978E-1,6.082591699E-1
2.175966150E0,-5.027823448E-1,-1.867477298E-1,2.681505978E-1,5.996411793E-1
2.185571890E0,-4.932055473E-1,-2.059013397E-1,2.968810201E-1,6.113799258E-1
2.195524760E0,-5.267243981E-1,-1.963245422E-1,2.968810201E-1,6.357045363E-1
2.205488695E0,-5.506663918E-1,-2.011129409E-1,3.495534360E-1,6.825448665E-1
2.215444163E0,-6.751648784E-1,-2.250549644E-1,4.932055473E-1,8.658805125E-1
2.225343897E0,-3.371036053E0,-9.864110947E-1,1.202846909E1,1.253080043E1
2.235310264E0,-3.526180267E1,-4.022258759E0,3.918829346E1,5.287055549E1
2.245248447E0,-3.918829346E1,-1.827254677E1,3.918829346E1,5.835521102E1
2.255176039E0,-3.918829346E1,-3.418441010E1,3.918829346E1,6.511542507E1
2.265138835E0,6.813898087E0,-7.067683220E0,3.918829346E1,4.039930318E1
2.275073733E0,2.048000145E1,6.344634533E0,3.918829346E1,4.466998087E1
2.285226182E0,1.887588692E1,8.858546257E0,3.192907333E1,3.813448141E1
2.295161906E0,9.835380554E0,6.842628479E0,1.047702694E1,1.591616690E1
2.305175268E0,3.505111217E0,2.375048161E0,1.527500629E0,4.501101708E0
2.315149449E0,1.723825186E-1,2.293645144E0,5.841852427E-1,2.373140572E0
2.325077040E0,-8.140285611E-1,1.321599364E0,7.661445141E-1,1.730966434E0
2.335407335E0,-1.158793569E0,-5.171475410E-1,-3.591302633E-1,1.318794396E0
2.345363483E0,-7.613561153E-1,-1.307234168E0,-1.642422318E0,2.232952166E0
2.355263557E0,-4.261679053E-1,-1.091755986E0,-1.580173135E0,1.967357963E0
2.365336594E0,-2.920926213E-1,-3.830722570E-1,-9.768342972E-1,1.089159170E0
2.375332612E0,-5.123591423E-1,2.442085743E-1,-7.661445141E-1,9.534815860E-1
2.385373621E0,-4.692635238E-1,3.112462163E-1,-5.841852427E-1,8.113906948E-1
2.395395126E0,-7.661445439E-2,-1.580173075E-1,-2.394201756E-1,2.969196264E-1
2.405406878E0,2.298433632E-1,-3.303998411E-1,2.298433632E-1,4.634867832E-1
2.415517254E0,9.097966552E-2,-1.388636976E-1,4.740519226E-1,5.022804509E-1
2.425427442E0,-2.011129409E-1,-3.830722719E-2,3.351882398E-1,3.927658523E-1
2.435269036E0,-3.303998411E-1,-9.097966552E-2,2.489969730E-1,4.236045881E-1
2.445212333E0,-4.453215301E-1,-9.576806426E-2,3.064578176E-1,5.489983436E-1
2.455222482E0,-5.506663918E-1,-1.388636976E-1,3.543418646E-1,6.693838649E-1
2.465332556E0,-6.129156351E-1,-1.101332754E-1,3.782838583E-1,7.286244517E-1
2.475245593E0,-5.650315881E-1,-1.149216816E-1,4.213795066E-1,7.141627104E-1
2.485203612E0,-3.351882398E-1,-1.340752989E-1,4.165911078E-1,5.512490300E-1
2.495384121E0,-4.165911078E-1,-1.484405100E-1,1.675941199E-1,4.729381833E-1
2.505203376E0,-3.878606856E-1,-9.097966552E-2,6.703764945E-2,4.039891798E-1
2.515321003E0,-4.118026793E-1,-1.053448766E-1,1.771709323E-1,4.605089890E-1
2.525221817E0,-4.070142806E-1,-1.388636976E-1,2.202665508E-1,4.831781292E-1
2.535199224E0,-4.261679053E-1,-1.053448766E-1,2.489969730E-1,5.046940847E-1
2.545293927E0,-5.793967843E-1,-1.053448766E-1,3.878606856E-1,7.051482739E-1
2.555290279E0,-5.698199868E-1,5.267243832E-2,4.070142806E-1,7.022320327E-1
2.565408455E0,6.607996821E-1,4.884171486E-1,1.877054095E0,2.049033823E0
2.575416043E0,7.297526836E0,1.766920805E0,6.531382084E0,9.951625947E0
2.585442837E0,2.040817451E1,1.436520964E-1,3.743573761E1,4.263740932E1
2.595416234E0,2.318544960E1,-6.655880809E-1,3.918829346E1,4.553823036E1
2.605277932E0,8.030152321E0,1.154005170E0,3.918829346E1,4.001921311E1
2.615316781E0,-3.682282209E0,-2.533065319E0,3.799119186E1,3.825318655E1
2.625184206E0,-6.229712963E0,-2.106897593E0,2.387019157E1,2.475953123E1
2.635283418E0,-5.477933407E0,-1.297657371E0,1.414973164E1,1.522847906E1
2.645208024E0,-3.902548790E0,-1.628057212E-1,7.982268333E0,8.886675447E0
2.655151327E0,-2.834734917E0,1.101332754E-1,4.031835556E0,4.929863014E0
2.665120979E0,-1.537077546E0,-1.819593310E-1,1.814804912E0,2.385211405E0
2.675107805E0,-1.000776291E0,-3.974374831E-1,3.208230138E-1,1.123582282E0
2.685115718E0,-7.613561153E-1,-4.213795066E-1,-4.165911078E-1,9.647652430E-1
2.695190174E0,-7.709329724E-1,-3.830722570E-1,-5.027823448E-1,9.969313358E-1
2.705337902E0,-9.576807022E-1,-3.351882473E-2,2.873042040E-2,9.586976979E-1
2.715362266E0,-1.340752959E0,2.537853718E-1,1.221042871E0,1.831112014E0
2.725248448E0,-1.695094824E0,1.723825186E-1,2.748543501E0,3.233814090E0
2.735304539E0,-2.480392933E0,1.628057212E-1,5.066130638E0,5.643096176E0
2.745179585E0,-3.840299606E0,-8.140286058E-2,8.719682693E0,9.528241903E0
2.755261608E0,-5.195417881E0,-1.244984865E-1,1.311064816E1,1.410308342E1
2.765251119E0,-6.220136166E0,-6.655880809E-1,1.663012505E1,1.776778434E1
2.775294375E0,-6.651092529E0,-1.015141487E0,1.557667637E1,1.696762773E1
2.785352503E0,-3.303998232E0,-6.464344859E-1,1.598847866E1,1.633908601E1
2.795288567E0,5.123591423E-1,1.053448766E-1,1.857900429E1,1.858636623E1
2.805319099E0,4.280832767E0,1.340752989E-1,1.851675606E1,1.900562444E1
2.815393365E0,5.640739441E0,-3.878606856E-1,1.513614273E1,1.615769767E1
2.825199498E0,5.856217384E0,-6.177040339E-1,1.031422138E1,1.187686840E1
2.835290064E0,4.103661537E0,-1.484405100E-1,7.110779285E0,8.211288245E0
2.845327347E0,2.279279947E0,6.224924326E-2,5.023035049E0,5.516327869E0
2.855354989E0,1.699883223E0,1.053448766E-1,3.993528366E0,4.341539972E0
2.865327310E0,1.795651317E0,-4.309562966E-2,3.634398222E0,4.054019156E0
2.875359470E0,1.221042871E0,2.106897533E-1,4.046200752E0,4.231675365E0
2.885371550E0,1.039083481E0,4.070142806E-1,5.482721806E0,5.595140168E0
2.895642590E0,8.714894056E-1,6.799532771E-1,7.302315235E0,7.385501881E0
2.905346110E0,5.793967843E-1,8.571242094E-1,9.299078941E0,9.356454013E0
2.915375370E0,8.140286058E-2,7.613561153E-1,1.127668953E1,1.130265528E1
2.925187500E0,-4.932055473E-1,4.357447028E-1,1.275151825E1,1.276849023E1
2.935284065E0,-1.086967587E0,-2.394201607E-2,1.388636971E1,1.392886698E1
2.945846348E0,-1.527500629E0,-4.309563041E-1,1.420719242E1,1.429556917E1
2.955572989E0,-1.599326730E0,-7.517793179E-1,1.326387787E1,1.338108644E1
2.965455310E0,-1.374271750E0,-8.571242094E-1,1.142034245E1,1.153462207E1
2.975355470E0,-1.010353088E0,-8.140285611E-1,9.543288231E0,9.631085407E0
2.985332050E0,-5.937620401E-1,-6.368576288E-1,8.336610794E0,8.381958037E0
2.995326340E0,-1.675941199E-1,-3.639186621E-1,7.838616371E0,7.848849036E0
3.005333485E0,2.825157940E-1,2.394201607E-2,7.924807549E0,7.929877873E0
3.015350058E0,6.272808313E-1,3.926490843E-1,8.341399193E0,8.374162348E0
3.025340344E0,9.576807022E-1,6.799532771E-1,8.987833023E0,9.064250175E0
3.035391487E0,1.082179189E0,7.278373241E-1,9.706093788E0,9.793319947E0
3.045470559E0,1.067813993E0,5.315127969E-1,1.036689377E1,1.043528720E1
3.055466095E0,8.427590132E-1,1.532289088E-1,1.078348446E1,1.081745159E1
3.065502363E0,4.979939461E-1,-2.298433632E-1,1.082658005E1,1.084046408E1
3.075482497E0,1.053448766E-1,-4.453215301E-1,1.053927612E1,1.054920613E1
3.085655064E0,-2.633621991E-1,-5.027823448E-1,1.010353088E1,1.011946076E1
3.095469847E0,-4.979939461E-1,-4.309563041E-1,9.643844604E0,9.666305399E0
3.105479739E0,-5.746083856E-1,-2.633621991E-1,9.437943459E0,9.459086170E0
3.115502685E0,-5.363011956E-1,-4.788403213E-2,9.346963882E0,9.362459382E0
3.125265158E0,-3.687070608E-1,1.675941199E-1,9.423578262E0,9.432277559E0
3.135318394E0,-1.101332754E-1,3.256114423E-1,9.629479408E0,9.635612374E0
3.145295012E0,1.771709323E-1,2.825157940E-1,9.835380554E0,9.841032230E0
3.155266321E0,4.405331016E-1,1.340752989E-1,1.001733971E1,1.002791805E1
3.165294976E0,5.841852427E-1,-3.351882473E-2,1.017535686E1,1.019216774E1
