"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.199780770E-1,1.795651317E0,1.365892053E0,8.775946617E0,9.061305854E0
3.299911540E-1,1.514332533E0,1.318008065E0,8.899248123E0,9.122881422E0
3.400932310E-1,1.334767461E0,1.124077678E0,8.947132111E0,9.115718721E0
3.502924620E-1,1.358709455E0,1.017535686E0,8.607154846E0,8.772946187E0
3.599962690E-1,1.464054346E0,1.100135684E0,8.245630264E0,8.446547940E0
3.703690000E-1,1.588552833E0,1.244984865E0,8.214506149E0,8.458817807E0
3.803399230E-1,1.637633920E0,1.432929754E0,7.709329605E0,8.010549013E0
3.901610000E-1,1.669955730E0,1.641225219E0,6.775590897E0,7.168751939E0
4.001007310E-1,1.790862918E0,1.796848416E0,5.155913353E0,5.746241965E0
4.102659230E-1,1.033097982E0,1.514332533E0,3.113659382E0,3.613221445E0
4.202637690E-1,1.149216816E-1,1.084573388E0,3.359065056E0,3.531688615E0
4.300314230E-1,-1.484405100E-1,5.781996846E-1,1.874659896E0,1.967409257E0
4.402650390E-1,-2.765302956E-1,2.908954918E-1,9.205705523E-1,1.004260590E0
4.503067690E-1,-3.411737382E-1,1.580173075E-1,4.752490520E-1,6.059955863E-1
4.599852690E-1,-3.770867586E-1,8.738835901E-2,2.597708702E-1,4.661674097E-1
4.700957310E-1,-3.974374831E-1,5.267243832E-2,1.508347094E-1,4.283480457E-1
4.803199620E-1,-3.986345828E-1,3.591302410E-2,9.337386489E-2,4.109962950E-1
4.900950770E-1,-3.974374831E-1,2.873042040E-2,7.302315533E-2,4.051103198E-1
5.001046920E-1,-4.022258818E-1,2.394201607E-2,8.619125932E-2,4.120531681E-1
5.100635000E-1,-4.058171809E-1,1.556231081E-2,9.097966552E-2,4.161815341E-1
5.202698850E-1,-3.938461840E-1,1.316810958E-2,1.041477770E-1,4.075965839E-1
5.299871150E-1,-3.998316824E-1,1.795651205E-2,1.089361757E-1,4.147950108E-1
5.400585000E-1,-4.070142806E-1,1.675941236E-2,1.304839998E-1,4.277470943E-1
5.500078850E-1,-4.237737060E-1,1.436521020E-2,1.663970202E-1,4.554980587E-1
5.599871150E-1,-4.297592044E-1,1.197100803E-2,2.047042400E-1,4.761723476E-1
5.699812690E-1,-4.345476031E-1,2.035071515E-2,2.250549644E-1,4.897912903E-1
5.800992310E-1,-4.261679053E-1,1.436521020E-2,2.489969730E-1,4.937863256E-1
5.901840000E-1,-4.357447028E-1,1.316810958E-2,2.777273953E-1,5.168939458E-1
6.002259230E-1,-4.357447028E-1,1.077390742E-2,3.004723191E-1,5.294082901E-1
6.099623460E-1,-4.297592044E-1,4.788403399E-3,3.124433160E-1,5.313536753E-1
6.201295000E-1,-4.249708056E-1,3.591302549E-3,3.268085420E-1,5.361127738E-1
6.300186150E-1,-4.225766063E-1,-2.394201700E-3,3.447650373E-1,5.453802814E-1
6.416143850E-1,-4.273650050E-1,7.182605099E-3,3.675099611E-1,5.636985088E-1
6.504215770E-1,-4.333505034E-1,3.591302549E-3,3.734954596E-1,5.721052478E-1
6.601400770E-1,-4.273650050E-1,9.576806799E-3,3.902548850E-1,5.788190028E-1
6.701319230E-1,-4.297592044E-1,9.576806799E-3,4.165911078E-1,5.986090879E-1
6.803250380E-1,-4.333505034E-1,1.197100850E-3,4.453215301E-1,6.213737660E-1
6.902904230E-1,-4.309563041E-1,3.591302549E-3,4.680664241E-1,6.362565606E-1
7.002686540E-1,-4.309563041E-1,3.591302549E-3,4.896142483E-1,6.522716808E-1
7.100051150E-1,-4.297592044E-1,1.316810958E-2,5.351040959E-1,6.864421071E-1
7.202085770E-1,-4.297592044E-1,1.675941236E-2,5.662286878E-1,7.110476626E-1
7.300285770E-1,-4.321534038E-1,9.576806799E-3,5.746083856E-1,7.190431672E-1
7.401535380E-1,-4.357447028E-1,1.197100803E-2,6.093243361E-1,7.491948329E-1
7.502964610E-1,-4.285621047E-1,1.197100803E-2,6.117185354E-1,7.469995644E-1
7.599763850E-1,-4.297592044E-1,1.915361360E-2,6.320692301E-1,7.645726560E-1
7.701664230E-1,-4.273650050E-1,2.633621916E-2,6.236895323E-1,7.565203742E-1
7.800147310E-1,-4.333505034E-1,2.992752194E-2,6.536170840E-1,7.847952650E-1
7.903567310E-1,-4.393360019E-1,2.633621916E-2,6.955155730E-1,8.230744992E-1
8.001890380E-1,-4.393360019E-1,2.873042040E-2,7.254431248E-1,8.485925329E-1
8.101069230E-1,-4.333505034E-1,4.788403213E-2,7.577648163E-1,8.742385579E-1
8.199903460E-1,-4.321534038E-1,3.950432688E-2,7.757213712E-1,8.888536448E-1
8.300612690E-1,-4.213795066E-1,4.309562966E-2,8.116343617E-1,9.155152970E-1
8.401725380E-1,-4.201824069E-1,3.950432688E-2,8.164227605E-1,9.190538454E-1
8.501320380E-1,-4.177882075E-1,4.189852998E-2,8.343793154E-1,9.340724357E-1
8.601287690E-1,-4.189853072E-1,4.788403213E-2,8.571242094E-1,9.552504795E-1
8.701666920E-1,-4.273650050E-1,5.027823523E-2,8.906430602E-1,9.891480219E-1
8.800852690E-1,-4.213795066E-1,5.147533491E-2,9.205705523E-1,1.013735932E0
8.901208840E-1,-4.261679053E-1,4.429273307E-2,9.744400978E-1,1.064478480E0
9.003805000E-1,-4.285621047E-1,4.668693244E-2,9.935936928E-1,1.083085211E0
9.103180770E-1,-4.201824069E-1,4.429273307E-2,1.024718285E0,1.108405460E0
9.200683080E-1,-4.118026793E-1,4.668693244E-2,1.071405292E0,1.148769087E0
9.300408460E-1,-3.998316824E-1,4.189852998E-2,1.133654475E0,1.202827224E0
9.400411540E-1,-3.950432837E-1,4.548983276E-2,1.171961784E0,1.237587550E0
9.500862690E-1,-3.902548850E-1,5.506663769E-2,1.284489155E0,1.343593539E0
9.604253460E-1,-6.440402865E-1,3.675099611E-1,2.967612982E0,3.058852444E0
9.700840000E-1,1.925776100E1,2.284068346E0,2.106299019E1,2.863089036E1
9.801717690E-1,1.389594650E1,1.031900883E0,3.011187553E1,3.317962020E1
9.902986150E-1,4.618414879E0,-2.214636505E-1,2.649064445E1,2.689113322E1
1.000074000E0,-7.721300721E-1,-2.059013397E-1,1.388277817E1,1.390575815E1
1.010205115E0,-8.188169599E-1,-9.696517140E-2,6.973112583E0,7.021692286E0
1.020236154E0,-6.476315856E-1,-3.830722719E-2,3.183091164E0,3.248532510E0
1.030315000E0,-5.530605912E-1,-1.077390742E-2,1.649604917E0,1.739881742E0
1.040330384E0,-5.027823448E-1,9.576806799E-3,6.727706790E-1,8.399417766E-1
1.050168423E0,-4.752490520E-1,1.795651205E-2,3.088520169E-1,5.670746566E-1
1.060127692E0,-4.608838260E-1,1.795651205E-2,1.137245819E-1,4.750469639E-1
1.070050154E0,-4.477157295E-1,3.471592441E-2,2.992752194E-2,4.500558036E-1
1.080246500E0,-4.417302012E-1,2.753331885E-2,1.915361360E-2,4.430017102E-1
1.090128923E0,-4.393360019E-1,2.633621916E-2,1.077390742E-2,4.402565117E-1
1.100173423E0,-4.345476031E-1,2.873042040E-2,-1.197100850E-3,4.354979787E-1
1.110323692E0,-4.237737060E-1,2.633621916E-2,1.197100850E-3,4.245929620E-1
1.120193846E0,-4.201824069E-1,2.873042040E-2,-4.788403399E-3,4.211907180E-1
1.130295538E0,-4.249708056E-1,1.077390742E-2,1.675941236E-2,4.254375872E-1
1.140323077E0,-4.225766063E-1,1.316810958E-2,2.394201607E-2,4.234590977E-1
1.150179307E0,-4.201824069E-1,2.154781483E-2,1.137245819E-1,4.358335048E-1
1.160279846E0,-3.160346150E-1,-2.549824715E-1,1.244984865E0,1.309534747E0
1.170288230E0,-5.506663918E-1,-1.519120932E0,1.991975784E1,1.998518737E1
1.180120653E0,1.757344007E0,3.974374831E-1,2.953966141E1,2.959455711E1
1.190337615E0,3.416525841E0,1.628057122E0,2.772605324E1,2.798316006E1
1.200355115E0,1.538274646E0,8.942343593E-1,1.818156815E1,1.826842533E1
1.210178538E0,1.939303428E-1,2.394201607E-2,1.016458321E1,1.016646123E1
1.220221077E0,-2.274491638E-2,-3.268085420E-1,5.214571476E0,5.224851848E0
1.230213884E0,1.089361757E-1,-2.693476975E-1,2.115277290E0,2.135137768E0
1.240043153E0,4.094084799E-1,-2.035071515E-2,6.212953329E-1,7.443368496E-1
1.250252307E0,6.883329749E-1,8.259996027E-2,1.203086376E0,1.388539472E0
1.260332076E0,8.858546019E-1,-2.430114746E-1,5.187037945E0,5.267746728E0
1.270176000E0,1.655590534E0,-3.615244627E-1,1.171961689E1,1.184149906E1
1.280359807E0,2.682703018E0,4.189853072E-1,1.609023285E1,1.631772157E1
1.290290038E0,2.219424963E0,8.319851160E-1,1.604713631E1,1.622124009E1
1.300257230E0,1.058237195E0,2.717418969E-1,1.304001999E1,1.308571094E1
1.310123500E0,3.615244627E-1,-1.939303428E-1,9.290699959E0,9.299753472E0
1.320007115E0,1.568202078E-1,-3.292027414E-1,6.791152954E0,6.800935632E0
1.330207461E0,8.259996027E-2,-5.363011956E-1,6.094440460E0,6.118549358E0
1.340237769E0,2.585737705E-1,-5.051765442E-1,6.818686485E0,6.842261989E0
1.350094192E0,6.476315856E-1,-2.944868207E-1,8.402450562E0,8.432515911E0
1.360006807E0,1.116895080E0,-1.436520964E-1,1.010353088E1,1.016609202E1
1.370040307E0,1.592144132E0,2.394201607E-2,1.087087250E1,1.098687239E1
1.380136653E0,1.786074519E0,8.379705995E-2,1.065659142E1,1.080555527E1
1.390079961E0,1.617283225E0,-7.182605099E-3,1.007240677E1,1.020142317E1
1.400313961E0,1.187524080E0,-8.020575345E-2,9.489418030E0,9.563770227E0
1.410287653E0,6.895300746E-1,-5.147533491E-2,8.943540573E0,8.970229619E0
1.420338269E0,3.315969408E-1,1.532289088E-1,8.524555206E0,8.532378162E0
1.430016653E0,1.675941199E-1,4.273650050E-1,8.524555206E0,8.536906354E0
1.440375615E0,3.232172430E-1,6.739677787E-1,9.068038940E0,9.098792897E0
1.450315923E0,4.860229492E-1,7.577648163E-1,9.866505623E0,9.907490047E0
1.460097499E0,6.907271743E-1,6.524199843E-1,1.040759468E1,1.045087474E1
1.470114807E0,9.600749016E-1,5.315127969E-1,1.048899746E1,1.054624660E1
1.480069692E0,1.175553083E0,4.022258818E-1,1.026274586E1,1.033768172E1
1.490097538E0,1.246181965E0,1.628057212E-1,9.742006302E0,9.822736990E0
1.500363346E0,1.289277673E0,-5.267243832E-2,8.969876289E0,9.062212310E0
1.510364922E0,1.212663174E0,-2.094926536E-1,8.359354973E0,8.449452924E0
1.520136307E0,9.708487988E-1,-3.519476354E-1,8.283937454E0,8.348055718E0
1.530004653E0,6.823474765E-1,-4.177882075E-1,8.593987465E0,8.631150886E0
1.540142884E0,4.273650050E-1,-3.303998411E-1,9.148244858E0,9.164179662E0
1.549965576E0,2.238578647E-1,-2.262520641E-1,9.850942612E0,9.856083029E0
1.559980999E0,2.585737705E-1,-1.077390742E-2,1.036449909E1,1.036772964E1
1.570017692E0,5.961562395E-1,2.358288616E-1,1.043153667E1,1.045121882E1
1.580143345E0,1.033097982E0,3.926490843E-1,1.010951710E1,1.016974929E1
1.590255999E0,1.361103654E0,5.015852451E-1,9.607931137E0,9.716816951E0
1.599957269E0,1.528697729E0,5.793967843E-1,9.246406555E0,9.389816375E0
1.610110422E0,1.514332533E0,4.680664241E-1,9.244012833E0,9.378915846E0
1.620338345E0,1.392228246E0,1.987187415E-1,9.453505516E0,9.557539180E0
1.630236192E0,1.194706678E0,4.070143029E-2,9.611522675E0,9.685574262E0
1.640307576E0,9.504981041E-1,-1.005564705E-1,9.707290649E0,9.754232415E0
1.650022461E0,8.236053586E-1,-2.190694511E-1,9.633070946E0,9.670696617E0
1.660092999E0,7.864952683E-1,-1.544260085E-1,9.552865028E0,9.586430642E0
1.670091230E0,8.271966577E-1,2.753331885E-2,9.540893555E0,9.576725026E0
1.680083692E0,9.133879542E-1,1.807622313E-1,9.519346237E0,9.564774191E0
1.690326576E0,9.409212470E-1,3.160346150E-1,9.391256332E0,9.443564273E0
1.700190961E0,9.588778019E-1,4.058171809E-1,9.302670479E0,9.360759171E0
1.710096038E0,9.612720013E-1,4.177882075E-1,9.348160744E0,9.406736955E0
1.720088038E0,9.349357486E-1,3.363853395E-1,9.436745644E0,9.488910806E0
1.730228807E0,8.655039072E-1,1.807622313E-1,9.459490776E0,9.500723011E0
1.740356576E0,7.745242715E-1,2.992752194E-2,9.400833130E0,9.432732745E0
1.750046038E0,5.805938840E-1,-9.696517140E-2,9.447520256E0,9.465840189E0
1.760389461E0,9.325415492E-1,-1.556231081E-1,9.188945770E0,9.237455097E0
1.770067730E0,1.365892053E0,-8.619125932E-2,9.083600998E0,9.186125251E0
1.780193422E0,1.094150186E0,4.070143029E-2,9.568427086E0,9.630867984E0
1.789964115E0,1.022324085E0,1.963245422E-1,9.668983459E0,9.724861490E0
1.800087115E0,9.840168953E-1,2.705447972E-1,9.630676270E0,9.684596489E0
1.810479384E0,7.661445141E-1,3.627215624E-1,9.692925453E0,9.729920256E0
1.820286153E0,8.128314614E-1,4.297592044E-1,9.485827446E0,9.530283852E0
1.830149653E0,8.966285586E-1,4.010287821E-1,9.354146004E0,9.405573577E0
1.840220499E0,8.954314590E-1,2.932897210E-1,9.411606789E0,9.458655227E0
1.850084230E0,9.026140571E-1,1.520318091E-1,9.479841232E0,9.523928580E0
1.860134999E0,8.870517015E-1,5.985504016E-3,9.641449928E0,9.682171929E0
1.870166884E0,7.793126702E-1,-1.053448766E-1,9.776722908E0,9.808299374E0
1.880114576E0,7.218518257E-1,-1.256955862E-1,9.674968719E0,9.702674330E0
1.890124999E0,7.637503147E-1,-1.089361757E-1,9.439140320E0,9.470615165E0
1.900115384E0,8.643068075E-1,-2.035071515E-2,9.212887764E0,9.253363786E0
1.910361576E0,9.720458984E-1,1.125274822E-1,9.163806915E0,9.215904342E0
1.920099807E0,1.024718285E0,1.927332431E-1,9.333795547E0,9.391854609E0
1.930047191E0,9.576807022E-1,2.597708702E-1,9.528923035E0,9.580449229E0
1.940121114E0,8.080430627E-1,2.549824715E-1,9.600749016E0,9.638066783E0
1.950004230E0,6.464344859E-1,1.771709323E-1,9.574412346E0,9.597845532E0
1.960165076E0,5.626373887E-1,1.089361757E-1,9.453505516E0,9.470860281E0
1.970033499E0,5.746083856E-1,3.591302549E-3,9.320627213E0,9.338323154E0
1.980256576E0,6.607996821E-1,-5.386953801E-2,9.245209694E0,9.268951420E0
1.990156076E0,7.326257229E-1,-7.302315533E-2,9.306262016E0,9.335340677E0
1.999985922E0,8.092401624E-1,-6.703764945E-2,9.439140320E0,9.474003043E0
2.009982384E0,9.528923035E-1,-8.140286058E-2,9.763554573E0,9.810281753E0
2.019953845E0,9.971849918E-1,2.597708702E-1,1.051174259E1,1.056213005E1
2.030063807E0,1.156399369E0,5.183446407E-1,1.019929886E1,1.027772533E1
2.039962191E0,1.258152962E0,2.609679997E-1,9.372102737E0,9.459776049E0
2.050291499E0,9.121908545E-1,8.499415964E-2,8.927978516E0,8.974860252E0
2.060020768E0,5.674257874E-1,1.711854190E-1,9.082404137E0,9.101721891E0
2.070277922E0,3.746925592E-1,1.484405100E-1,9.248801231E0,9.257578156E0
2.079966614E0,3.303998411E-1,-4.309562966E-2,9.315838814E0,9.321795647E0
2.089947961E0,3.806780577E-1,-2.597708702E-1,9.290699959E0,9.302123543E0
2.100281961E0,4.381389022E-1,-5.039794445E-1,9.156624794E0,9.180944319E0
2.110212653E0,4.872200489E-1,-6.368576288E-1,8.963891029E0,8.999684072E0
2.119940922E0,4.177882075E-1,-8.511387110E-1,8.349778175E0,8.403438562E0
2.130055114E0,4.118026793E-1,-5.626373887E-1,8.300697327E0,8.329929075E0
2.140141614E0,6.165069342E-1,2.322375625E-1,9.664195061E0,9.686623832E0
2.150030191E0,1.030703783E0,6.799532771E-1,1.111987019E1,1.118821700E1
2.160025037E0,1.092953086E0,7.481880188E-1,1.121563816E1,1.129357654E1
