"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.153432762E0,2.284068346E0,1.072602391E0,9.203310966E0,9.542975262E0
3.163311461E0,2.236184359E0,1.096544385E0,9.351752281E0,9.677716714E0
3.172978076E0,2.207453966E0,1.072602391E0,9.394847870E0,9.710123346E0
3.183043754E0,2.221819162E0,1.110909581E0,9.203310966E0,9.532656148E0
3.192719745E0,2.054224968E0,1.211466074E0,9.327810287E0,9.627852046E0
3.202791829E0,2.087743998E0,1.101332784E0,9.457097054E0,9.747219787E0
3.212473757E0,2.212242365E0,1.173158884E0,9.437943459E0,9.764481286E0
3.222343654E0,2.202665567E0,1.130063176E0,9.303867340E0,9.627602291E0
3.232209801E0,2.173935175E0,1.144428372E0,9.342175484E0,9.659811241E0
3.242072770E0,2.231395960E0,1.134851575E0,9.318233490E0,9.648652310E0
3.252282824E0,2.188300371E0,1.115697980E0,9.289502144E0,9.608761136E0
3.261905429E0,2.202665567E0,1.120486379E0,9.466673851E0,9.783922482E0
3.271852878E0,2.178723574E0,1.173158884E0,9.399636269E0,9.719891983E0
3.281558764E0,2.164358377E0,1.163581967E0,9.351752281E0,9.669210977E0
3.291470796E0,2.245761156E0,1.235408068E0,9.390059471E0,9.733596105E0
3.301293870E0,2.293645144E0,1.168370485E0,9.251194954E0,9.602630145E0
3.311165798E0,2.173935175E0,1.168370485E0,9.370905876E0,9.690457196E0
3.321237518E0,2.207453966E0,1.182735682E0,9.361329079E0,9.690521081E0
3.331097727E0,2.293645144E0,1.163581967E0,9.188945770E0,9.542088629E0
3.341020905E0,2.164358377E0,1.144428372E0,9.437943459E0,9.750330262E0
3.350843511E0,2.135627985E0,1.173158884E0,9.327810287E0,9.640811865E0
3.360592157E0,2.159569979E0,1.125274777E0,9.299078941E0,9.612640375E0
3.370571012E0,2.049436569E0,1.182735682E0,9.332598686E0,9.627899677E0
3.380454191E0,2.140416384E0,1.149216771E0,9.404424667E0,9.713150097E0
3.390291223E0,2.264914751E0,1.144428372E0,9.361329079E0,9.699177143E0
3.400284922E0,2.197877169E0,1.182735682E0,9.346963882E0,9.674464407E0
3.409945600E0,2.140416384E0,1.187524080E0,9.356540680E0,9.671424364E0
3.419924872E0,2.188300371E0,1.125274777E0,9.342175484E0,9.660804553E0
3.429805914E0,2.245761156E0,1.139639974E0,9.404424667E0,9.735780696E0
3.439685759E0,2.178723574E0,1.120486379E0,9.366117477E0,9.681243863E0
3.449357999E0,2.226607561E0,1.163581967E0,9.303867340E0,9.637097681E0
3.459459407E0,2.245761156E0,1.144428372E0,9.299078941E0,9.634626543E0
3.469253991E0,2.226607561E0,1.149216771E0,9.346963882E0,9.676994070E0
3.478978107E0,2.159569979E0,1.163581967E0,9.366117477E0,9.682036051E0
3.489075399E0,2.126051188E0,1.144428372E0,9.308655739E0,9.616698062E0
3.498902171E0,2.183511972E0,1.130063176E0,9.370905876E0,9.688067106E0
3.508793787E0,2.173935175E0,1.130063176E0,9.356540680E0,9.672015841E0
3.518621444E0,2.236184359E0,1.110909581E0,9.409213066E0,9.734882182E0
3.528547330E0,2.260126352E0,1.115697980E0,9.327810287E0,9.662349501E0
3.538216758E0,2.226607561E0,1.182735682E0,9.284713745E0,9.620943522E0
3.548036603E0,2.212242365E0,1.158793569E0,9.275136948E0,9.605466371E0
3.558059885E0,2.188300371E0,1.163581967E0,9.255983353E0,9.582056634E0
3.567981865E0,2.231395960E0,1.182735682E0,9.361329079E0,9.696002978E0
3.577875304E0,2.188300371E0,1.173158884E0,9.346963882E0,9.671126827E0
3.587553274E0,2.221819162E0,1.144428372E0,9.366117477E0,9.693830682E0
3.597596556E0,2.193088770E0,1.125274777E0,9.318233490E0,9.638742504E0
3.607533328E0,2.250549555E0,1.187524080E0,9.294290543E0,9.636338694E0
3.617332652E0,2.197877169E0,1.158793569E0,9.366117477E0,9.690078595E0
3.627003173E0,2.212242365E0,1.158793569E0,9.289502144E0,9.619338277E0
3.637048956E0,2.221819162E0,1.187524080E0,9.390059471E0,9.722135090E0
3.646759530E0,2.197877169E0,1.177947283E0,9.342175484E0,9.669253674E0
3.657090468E0,2.173935175E0,1.163581967E0,9.366117477E0,9.685250319E0
3.666692969E0,2.202665567E0,1.115697980E0,9.323021889E0,9.644441649E0
3.676441512E0,2.217030764E0,1.149216771E0,9.332598686E0,9.660917287E0
3.686409221E0,2.126051188E0,1.110909581E0,9.184157372E0,9.492257918E0
3.696354639E0,1.824381709E0,1.838746905E0,7.182605267E0,7.635389788E0
3.706119796E0,1.628057122E0,1.350329757E0,8.556877136E0,8.814426060E0
3.715989641E0,1.991975784E0,9.576807022E-1,9.902418137E0,1.014608322E1
3.725812350E0,2.796427488E0,7.852981687E-1,9.768342972E0,1.019103647E1
3.735576986E0,2.753331900E0,6.081272364E-1,1.040520096E1,1.078048525E1
3.745444696E0,2.394201756E0,6.895300746E-1,1.084573364E1,1.112823400E1
3.755467978E0,2.240972757E0,7.613561153E-1,1.013704967E1,1.040967810E1
3.765361573E0,2.379836559E0,8.762778044E-1,9.548076630E0,9.879132156E0
3.775073188E0,2.260126352E0,1.010353088E0,9.557653427E0,9.873080751E0
3.785142356E0,2.116474390E0,1.082179189E0,9.677363396E0,9.965035772E0
3.794784701E0,2.082955360E0,1.144428372E0,9.959878922E0,1.023951207E1
3.804771993E0,1.589749932E0,1.407790542E0,9.500192642E0,9.734620655E0
3.814694703E0,2.346317768E0,1.144428372E0,7.752425194E0,8.180160130E0
3.824405745E0,2.355894566E0,1.335964561E0,7.838616371E0,8.293307370E0
3.834489965E0,2.375048161E0,1.082179189E0,9.619902611E0,9.967672336E0
