"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.974988380E-1,-1.963245422E-1,2.681505978E-1,9.830592155E0,9.836208121E0
1.007380838E0,-2.489969730E-1,2.202665508E-1,9.902418137E0,9.907996861E0
1.017409838E0,-1.867477298E-1,1.101332754E-1,9.988609314E0,9.990961920E0
1.027936838E0,-1.771709323E-1,1.053448766E-1,1.001733971E1,1.001946016E1
1.037430838E0,-1.532289088E-1,1.101332754E-1,1.002691650E1,1.002869199E1
1.047436838E0,-8.140286058E-2,1.628057212E-1,9.892841339E0,9.894515748E0
1.057352838E0,-2.394201607E-2,1.915361285E-1,9.782708168E0,9.784612328E0
1.067430838E0,-1.915361285E-1,2.059013397E-1,9.806650162E0,9.810681365E0
1.077393838E0,-2.250549644E-1,1.771709323E-1,9.734824181E0,9.739036970E0
1.087384838E0,-2.154781520E-1,1.867477298E-1,9.811438560E0,9.815581092E0
1.097403838E0,-1.675941199E-1,1.628057212E-1,9.931148529E0,9.933896748E0
1.107409838E0,-6.224924326E-2,1.388636976E-1,9.902418137E0,9.903587383E0
1.117390838E0,-9.576806799E-3,1.436520964E-1,9.859322548E0,9.860373661E0
1.127484838E0,-2.011129409E-1,1.340752989E-1,9.878476143E0,9.881432766E0
1.137378838E0,-3.016694188E-1,1.149216816E-1,9.696516991E0,9.701889155E0
1.148108838E0,-2.489969730E-1,1.723825186E-1,9.605537415E0,9.610310310E0
1.157368838E0,-2.825157940E-1,2.489969730E-1,9.753977776E0,9.761244650E0
1.167395838E0,-1.532289088E-1,1.675941199E-1,9.806650162E0,9.809278989E0
1.177352838E0,4.788403399E-3,1.484405100E-1,9.825803757E0,9.826926121E0
1.187356838E0,-3.351882473E-2,1.149216816E-1,9.806650162E0,9.807380787E0
1.197355838E0,-3.782838583E-1,1.532289088E-1,9.959878922E0,9.968237854E0
1.207403838E0,-4.453215301E-1,1.628057212E-1,9.849745750E0,9.861151470E0
1.217377838E0,-2.920926213E-1,1.053448766E-1,9.816226959E0,9.821136765E0
1.227460838E0,-1.675941199E-1,1.723825186E-1,9.816226959E0,9.819170802E0
1.237408838E0,-1.963245422E-1,2.394201756E-1,9.844957352E0,9.849824902E0
1.247386838E0,-1.484405100E-1,1.771709323E-1,9.797073364E0,9.799799520E0
1.257389838E0,-2.442085743E-1,9.097966552E-2,9.787496567E0,9.790965436E0
1.267430838E0,-3.064578176E-1,1.149216816E-1,9.859322548E0,9.864753646E0
1.277350838E0,-1.819593310E-1,9.097966552E-2,9.916783333E0,9.918869803E0
1.287352838E0,-1.436521020E-2,4.788403213E-2,9.911994934E0,9.912121005E0
1.297407838E0,-9.576806426E-2,8.140286058E-2,9.921571732E0,9.922367841E0
1.307485838E0,-2.298433632E-1,1.771709323E-1,9.854534149E0,9.858806257E0
1.317408838E0,-3.351882398E-1,2.154781520E-1,9.844957352E0,9.853018180E0
1.327348838E0,-3.256114423E-1,1.723825186E-1,9.830592155E0,9.837493617E0
1.337480838E0,-2.202665508E-1,7.661445439E-2,9.768342972E0,9.771126421E0
1.347389838E0,-1.580173075E-1,1.819593310E-1,9.825803757E0,9.828758728E0
1.357365838E0,-8.619125932E-2,2.011129409E-1,9.931148529E0,9.933558600E0
1.367512838E0,-1.101332754E-1,1.340752989E-1,9.993397713E0,9.994903870E0
1.377342838E0,-1.963245422E-1,5.267243832E-2,1.000297451E1,1.000503957E1
1.387333838E0,-2.059013397E-1,1.005564705E-1,9.916783333E0,9.919430358E0
1.397385838E0,-2.681505978E-1,1.149216816E-1,9.667786598E0,9.672187418E0
1.407536838E0,-4.788403511E-1,1.532289088E-1,9.595960617E0,9.609122090E0
1.417887838E0,-6.464344859E-1,1.819593310E-1,9.749189377E0,9.772291453E0
1.427829838E0,-3.160346150E-1,5.746084079E-2,9.773131371E0,9.778408685E0
1.437389838E0,-6.224924326E-2,6.703764945E-2,9.830592155E0,9.831017808E0
1.447811838E0,-3.830722719E-2,1.005564705E-1,9.964667320E0,9.965248309E0
1.457814838E0,-1.675941199E-1,1.053448766E-1,9.916783333E0,9.918758844E0
1.467379838E0,-3.064578176E-1,5.746084079E-2,9.806650162E0,9.811605655E0
1.477570838E0,-4.836287498E-1,1.244984865E-1,9.801861763E0,9.814575419E0
1.487403838E0,-4.788403511E-1,9.576806426E-2,9.806650162E0,9.818800690E0
1.499400838E0,-4.596867263E-1,5.267243832E-2,9.634267807E0,9.645372074E0
1.508020838E0,-5.841852427E-1,1.532289088E-1,9.418789864E0,9.438132972E0
1.517384838E0,-1.192312479E0,3.687070608E-1,8.930372238E0,9.017155996E0
1.527712838E0,-2.006340981E0,6.751648784E-1,7.565677166E0,7.856253733E0
1.537421838E0,-2.906560898E0,1.077390790E0,7.441178799E0,8.061017869E0
1.547422838E0,-7.422025204E-1,-1.101332784E0,5.415684223E0,5.576148679E0
1.557488838E0,1.101332784E0,-1.508347034E0,3.600879431E0,4.056399555E0
1.567517838E0,-1.197100878E-1,-4.932055473E-1,9.864110947E-1,1.109319190E0
1.577542838E0,-4.644751251E-1,-2.777273953E-1,1.580173075E-1,5.637722212E-1
1.588154838E0,-4.836287498E-1,-2.777273953E-1,1.723825186E-1,5.837336777E-1
1.597387838E0,-4.644751251E-1,-2.825157940E-1,1.771709323E-1,5.717882956E-1
1.607407838E0,-5.027823448E-1,-2.873041928E-1,1.628057212E-1,6.015309537E-1
1.617413838E0,-4.788403511E-1,-2.777273953E-1,2.011129409E-1,5.889541603E-1
1.628530838E0,-4.596867263E-1,-2.633621991E-1,2.059013397E-1,5.683897395E-1
1.637438838E0,-4.788403511E-1,-2.873041928E-1,1.915361285E-1,5.903540205E-1
1.647385838E0,-4.596867263E-1,-2.681505978E-1,2.202665508E-1,5.759635256E-1
1.657419838E0,-4.788403511E-1,-3.208230138E-1,2.059013397E-1,6.120546133E-1
1.667430838E0,-4.788403511E-1,-2.633621991E-1,2.298433632E-1,5.928538617E-1
1.677376838E0,-4.836287498E-1,-2.681505978E-1,2.106897533E-1,5.917699578E-1
1.687380838E0,-4.453215301E-1,-2.633621991E-1,2.106897533E-1,5.586242791E-1
1.697405838E0,-4.644751251E-1,-2.729389966E-1,2.011129409E-1,5.750471743E-1
1.707478838E0,-4.788403511E-1,-2.442085743E-1,2.106897533E-1,5.773353287E-1
1.717450838E0,-4.788403511E-1,-2.729389966E-1,2.394201756E-1,6.009207919E-1
1.727388838E0,-4.644751251E-1,-2.537853718E-1,2.825157940E-1,5.999661079E-1
1.737368838E0,-4.357447028E-1,-2.442085743E-1,2.394201756E-1,5.539253508E-1
1.747408838E0,-4.501099288E-1,-2.585737705E-1,2.442085743E-1,5.736699143E-1
1.757399838E0,-4.548983276E-1,-2.346317619E-1,2.442085743E-1,5.671176068E-1
1.768469838E0,-4.596867263E-1,-2.346317619E-1,2.633621991E-1,5.794166014E-1
1.777400838E0,-4.357447028E-1,-2.394201756E-1,2.729389966E-1,5.671782456E-1
1.787389838E0,-4.453215301E-1,-2.489969730E-1,2.825157940E-1,5.832031650E-1
1.797373838E0,-4.309563041E-1,-2.537853718E-1,2.537853718E-1,5.608363093E-1
1.807376838E0,-4.405331016E-1,-2.394201756E-1,2.968810201E-1,5.826918346E-1
1.817433838E0,-4.261679053E-1,-2.489969730E-1,3.112462163E-1,5.835175947E-1
1.827396838E0,-4.309563041E-1,-2.298433632E-1,3.351882398E-1,5.923702083E-1
1.837621838E0,-4.261679053E-1,-2.442085743E-1,3.495534360E-1,6.028635965E-1
1.848414838E0,-4.501099288E-1,-2.250549644E-1,3.543418646E-1,6.154728605E-1
1.857398838E0,-4.309563041E-1,-1.771709323E-1,3.878606856E-1,6.062580199E-1
1.867366838E0,-4.501099288E-1,-2.106897533E-1,4.118026793E-1,6.454227815E-1
1.877348838E0,-4.309563041E-1,-2.394201756E-1,4.309563041E-1,6.548043162E-1
1.887425838E0,-6.416460276E-1,2.585737705E-1,-1.699883223E0,1.835258290E0
1.897537838E0,-4.185064793E0,7.436390400E0,-2.908476257E1,3.031069256E1
1.907407838E0,2.039859772E0,1.745851898E1,-3.450044632E1,3.872004273E1
1.917371838E0,-3.138319588E1,-4.668693542E0,1.088882923E1,3.354501878E1
1.927366838E0,-3.918829346E1,-2.249591827E1,3.918829346E1,5.981229829E1
1.937390838E0,-3.918829346E1,-2.017354393E1,3.918829346E1,5.897810240E1
1.947562838E0,-1.775061226E1,-1.460463047E1,1.272278786E1,2.627258643E1
1.957391838E0,-1.580173135E0,-5.094861031E0,-6.890512466E0,8.713995531E0
1.972357838E0,-1.058237195E0,-2.308010340E0,-1.273715258E0,2.840621102E0
1.989598838E0,-1.173158884E0,-1.618480325E0,-2.585737705E-1,2.015599346E0
1.998120838E0,-1.110909581E0,-1.575384736E0,-1.819593310E-1,1.936250594E0
2.007529838E0,-1.086967587E0,-1.537077546E0,-2.825157940E-1,1.903659920E0
2.019350838E0,-1.086967587E0,-1.556231141E0,-3.495534360E-1,1.930166186E0
2.027415838E0,-1.058237195E0,-1.484405041E0,-4.357447028E-1,1.874352617E0
2.037402838E0,-1.019929886E0,-1.431732655E0,-6.224924326E-1,1.864835702E0
2.048862838E0,-9.768342972E-1,-1.326387763E0,-1.201889277E0,2.039129122E0
2.057450838E0,-8.667010069E-1,-1.144428372E0,-2.657563925E0,3.020518656E0
2.067395838E0,-7.900865674E-1,-7.661445141E-1,-5.568912983E0,5.676619241E0
2.077396838E0,-6.224924326E-1,-3.112462163E-1,-8.307879448E0,8.336979786E0
2.087394838E0,-5.171475410E-1,-8.140286058E-2,-9.485827446E0,9.500262646E0
2.097575838E0,-4.740519226E-1,1.628057212E-1,-7.541735172E0,7.558372863E0
2.108851838E0,-1.465251446E0,-4.309562966E-2,-5.042188644E0,5.250950900E0
2.117378838E0,-2.312798738E0,-8.906430602E-1,-3.280056238E0,4.111088906E0
2.127350838E0,-2.743755102E0,-2.001552582E0,-2.360682964E0,4.136088594E0
2.137383838E0,-2.657563925E0,-3.131615877E0,-1.800439715E0,4.484556520E0
2.148575838E0,-2.322375536E0,-4.414907932E0,-1.403002143E0,5.182012659E0
2.157426838E0,-2.815581083E0,-6.023811340E0,3.021482468E0,7.303639928E0
2.167430838E0,-2.255337906E1,2.039859772E0,3.917392731E1,4.524834268E1
2.177371838E0,-3.841736221E1,-1.005564690E0,3.918829346E1,5.488740497E1
2.187367838E0,-2.045605850E1,-6.497863293E0,2.309446907E1,3.152819466E1
2.197654838E0,-3.624821424E0,-5.516240597E0,-1.683123779E1,1.807923688E1
2.207357838E0,4.788403399E-3,-1.666364431E0,-7.910442352E0,8.084051679E0
2.217426838E0,-4.548983276E-1,-6.943184733E-1,-1.570596337E0,1.776452500E0
2.227363838E0,1.197100878E-1,-1.077390790E0,1.613691926E0,1.943991526E0
2.237487838E0,1.742978811E0,-1.479616642E0,1.337401104E1,1.356802903E1
2.247499838E0,2.217030764E0,-2.284068346E0,2.589089775E1,2.608583485E1
2.257358838E0,-3.806780815E0,-1.939303398E0,1.493981838E1,1.553868241E1
2.268583838E0,-2.772485495E0,-1.470039845E0,3.696647406E0,4.849009693E0
2.277336838E0,-3.150769472E0,-6.081272364E-1,3.256114423E-1,3.225397621E0
2.287380838E0,-4.314351559E0,2.825157940E-1,6.703764915E0,7.977086472E0
2.298572838E0,-2.111685991E0,-3.064578176E-1,1.750161362E1,1.763121134E1
2.307459838E0,-8.858546019E-1,-2.164358377E0,1.681687355E1,1.697870494E1
2.321296838E0,-1.546654344E0,-1.546654344E0,9.002198219E0,9.264116369E0
2.333353838E0,-1.733402014E0,-1.915361360E-2,7.939172745E0,8.126223802E0
2.348331838E0,-2.557007313E0,-9.145850539E-1,9.543288231E0,9.922152109E0
2.357775838E0,-2.557007313E0,-9.528923035E-1,9.787496567E0,1.016077650E1
2.367387838E0,-1.484405041E0,-6.368576288E-1,9.586383820E0,9.721512264E0
2.377378838E0,-1.388636947E0,-6.799532771E-1,9.888052940E0,1.000820863E1
2.387386838E0,-1.752555609E0,-9.816226959E-1,1.063504410E1,1.082308631E1
2.404810838E0,-2.217030764E0,-8.283938169E-1,1.049618053E1,1.075970574E1
2.418846838E0,-1.814804912E0,-5.937620401E-1,8.877699852E0,9.080728214E0
2.427390838E0,-1.742978811E0,-7.469909191E-1,9.404424667E0,9.593704910E0
2.437747838E0,-1.814804912E0,-8.331822157E-1,9.974244118E0,1.017218045E1
2.447509838E0,-1.924938202E0,-7.469909191E-1,9.979032516E0,1.019041081E1
2.457386838E0,-1.924938202E0,-6.607996821E-1,9.797073364E0,1.000623255E1
2.467373838E0,-1.810016513E0,-7.182605267E-1,9.821015358E0,1.001221257E1
2.477356838E0,-1.800439715E0,-7.852981687E-1,9.643844604E0,9.841850189E0
2.487378838E0,-1.814804912E0,-7.900865674E-1,9.619902611E0,9.821419444E0
2.499394838E0,-1.838746905E0,-7.422025204E-1,9.677363396E0,9.878421790E0
2.517380838E0,-1.857900500E0,-7.469909191E-1,9.835380554E0,1.003715599E1
2.527358838E0,-1.872265697E0,-7.374141216E-1,9.773131371E0,9.978138865E0
2.537428838E0,-1.929726601E0,-7.134721279E-1,9.696516991E0,9.912382609E0
2.548317838E0,-1.953668594E0,-7.038952708E-1,9.648633003E0,9.869569816E0
2.558036838E0,-1.968033791E0,-7.086837292E-1,9.701305389E0,9.924248883E0
2.567981838E0,-1.963245392E0,-7.517793179E-1,9.753977776E0,9.977955054E0
2.577387838E0,-1.881842494E0,-7.709329724E-1,9.768342972E0,9.977784986E0
2.587681838E0,-1.829170108E0,-7.996633649E-1,9.749189377E0,9.951483220E0
2.597390838E0,-1.867477298E0,-6.272808313E-1,9.744400978E0,9.941544303E0
2.607420838E0,-1.944091797E0,-7.182605267E-1,9.749189377E0,9.967049945E0
2.619156838E0,-1.963245392E0,-7.709329724E-1,9.753977776E0,9.979416444E0
2.627412838E0,-1.900996208E0,-6.320692301E-1,9.773131371E0,9.976341758E0
2.637694838E0,-1.948880196E0,-7.805097699E-1,9.658209801E0,9.883741502E0
2.649119838E0,-1.886630893E0,-7.374141216E-1,9.744400978E0,9.952713506E0
2.657393838E0,-1.924938202E0,-6.895300746E-1,9.720458984E0,9.933184871E0
2.667380838E0,-1.896207690E0,-7.948749661E-1,9.701305389E0,9.916791622E0
2.677387838E0,-1.872265697E0,-7.326257229E-1,9.768342972E0,9.973095994E0
2.687389838E0,-1.915361404E0,-7.086837292E-1,9.739612579E0,9.951426789E0
2.698415838E0,-1.833958507E0,-7.422025204E-1,9.720458984E0,9.919757621E0
2.707364838E0,-1.915361404E0,-7.422025204E-1,9.768342972E0,9.981983686E0
2.717612838E0,-1.929726601E0,-6.943184733E-1,9.753977776E0,9.967246628E0
2.727848838E0,-1.853112102E0,-7.565677166E-1,9.696516991E0,9.900952526E0
2.737405838E0,-1.829170108E0,-7.900865674E-1,9.734824181E0,9.936644398E0
2.747415838E0,-1.886630893E0,-7.757213712E-1,9.720458984E0,9.932192237E0
2.757372838E0,-1.915361404E0,-7.326257229E-1,9.763554573E0,9.976589982E0
2.767424838E0,-1.886630893E0,-7.374141216E-1,9.720458984E0,9.929273819E0
2.777388838E0,-1.819593310E0,-7.086837292E-1,9.744400978E0,9.938133772E0
2.787395838E0,-1.762132406E0,-7.182605267E-1,9.744400978E0,9.928462077E0
2.799340838E0,-1.872265697E0,-7.469909191E-1,9.730035782E0,9.936647855E0
2.807393838E0,-1.968033791E0,-7.422025204E-1,9.725247383E0,9.950098404E0
2.817386838E0,-2.001552582E0,-7.086837292E-1,9.710882187E0,9.940305740E0
2.827385838E0,-1.934514999E0,-7.709329724E-1,9.715670586E0,9.936344441E0
2.837385838E0,-1.891419291E0,-7.469909191E-1,9.744400978E0,9.954336381E0
2.847440838E0,-1.819593310E0,-7.805097699E-1,9.758766174E0,9.957591705E0
2.857492838E0,-1.800439715E0,-7.517793179E-1,9.739612579E0,9.933116757E0
2.867382838E0,-1.762132406E0,-7.661445141E-1,9.720458984E0,9.908552412E0
2.877449838E0,-1.819593310E0,-7.469909191E-1,9.710882187E0,9.908084986E0
2.887499838E0,-1.833958507E0,-7.326257229E-1,9.696516991E0,9.895584167E0
2.897401838E0,-1.972822189E0,-6.751648784E-1,9.686940193E0,9.908818563E0
2.907394838E0,-1.800439715E0,-7.374141216E-1,9.782708168E0,9.974304079E0
2.917727838E0,-1.862688899E0,-7.374141216E-1,9.739612579E0,9.943512595E0
2.927372838E0,-1.757344007E0,-7.422025204E-1,9.739612579E0,9.924675095E0
2.937890838E0,-1.833958507E0,-7.565677166E-1,9.691728592E0,9.892694356E0
2.947906838E0,-1.905784607E0,-7.278373241E-1,9.686940193E0,9.899422834E0
2.957411838E0,-1.915361404E0,-7.134721279E-1,9.744400978E0,9.956455303E0
2.969858838E0,-1.900996208E0,-7.517793179E-1,9.720458984E0,9.933090234E0
2.979368838E0,-1.881842494E0,-7.709329724E-1,9.739612579E0,9.949659392E0
2.987416838E0,-1.872265697E0,-7.278373241E-1,9.753977776E0,9.958675035E0
2.997619838E0,-1.853112102E0,-7.230489254E-1,9.706093788E0,9.907829270E0
3.007365838E0,-1.829170108E0,-7.230489254E-1,9.710882187E0,9.908072258E0
3.017372838E0,-1.877054095E0,-7.182605267E-1,9.734824181E0,9.940122338E0
3.028076838E0,-1.934514999E0,-7.613561153E-1,9.744400978E0,9.963702215E0
3.037375838E0,-1.910573006E0,-7.469909191E-1,9.739612579E0,9.953307884E0
3.047380838E0,-1.886630893E0,-7.326257229E-1,9.744400978E0,9.952359871E0
3.057467838E0,-1.853112102E0,-7.469909191E-1,9.725247383E0,9.928366258E0
3.067388838E0,-1.843535304E0,-7.182605267E-1,9.739612579E0,9.938539822E0
3.077402838E0,-1.848323703E0,-7.326257229E-1,9.725247383E0,9.926403056E0
3.087390838E0,-1.891419291E0,-7.374141216E-1,9.744400978E0,9.953622303E0
3.097382838E0,-1.881842494E0,-7.565677166E-1,9.758766174E0,9.967308720E0
3.110112838E0,-1.900996208E0,-7.565677166E-1,9.734824181E0,9.947511403E0
3.127559838E0,-1.867477298E0,-7.422025204E-1,9.720458984E0,9.926009213E0
3.137385838E0,-1.862688899E0,-7.565677166E-1,9.739612579E0,9.944951374E0
3.147368838E0,-1.877054095E0,-7.422025204E-1,9.725247383E0,9.932503880E0
3.157448838E0,-1.872265697E0,-7.422025204E-1,9.725247383E0,9.931600077E0
3.167371838E0,-1.910573006E0,-7.326257229E-1,9.744400978E0,9.956926237E0
3.177383838E0,-1.886630893E0,-7.469909191E-1,9.725247383E0,9.934677057E0
3.187403838E0,-1.900996208E0,-7.278373241E-1,9.715670586E0,9.926620204E0
3.197373838E0,-1.872265697E0,-7.326257229E-1,9.701305389E0,9.907443946E0
3.207404838E0,-1.862688899E0,-7.661445141E-1,9.730035782E0,9.936306339E0
3.217413838E0,-1.886630893E0,-7.326257229E-1,9.715670586E0,9.924231532E0
3.227380838E0,-1.857900500E0,-7.278373241E-1,9.725247383E0,9.927838541E0
3.237662838E0,-1.867477298E0,-7.422025204E-1,9.715670586E0,9.921320021E0
3.247476838E0,-1.905784607E0,-7.182605267E-1,9.734824181E0,9.945587714E0
