"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.671736160E-1,-4.309562966E-2,2.633621991E-1,9.691728592E0,9.695402002E0
7.772583480E-1,-7.182604820E-2,3.112462163E-1,9.706093788E0,9.711348506E0
7.872057140E-1,-3.830722719E-2,2.681505978E-1,9.734824181E0,9.738591993E0
7.973603970E-1,-2.394201607E-2,2.825157940E-1,9.806650162E0,9.810747973E0
8.072287380E-1,2.394201607E-2,2.777273953E-1,9.911994934E0,9.915913942E0
8.172874090E-1,1.388636976E-1,2.968810201E-1,9.945513725E0,9.950912758E0
8.274712440E-1,4.309562966E-2,3.639186621E-1,9.840168953E0,9.846990355E0
8.373031620E-1,-4.788403399E-3,3.878606856E-1,9.730035782E0,9.737764382E0
8.471741210E-1,-4.788403399E-3,3.208230138E-1,9.811438560E0,9.816683603E0
8.572561000E-1,1.149216816E-1,3.926490843E-1,9.825803757E0,9.834317453E0
8.671695900E-1,2.873041928E-1,3.830722570E-1,9.864110947E0,9.875726445E0
8.772983350E-1,1.580173075E-1,3.830722570E-1,9.830592155E0,9.839321925E0
8.872027070E-1,9.576806426E-2,3.878606856E-1,9.720458984E0,9.728665392E0
8.971508930E-1,1.101332754E-1,4.022258818E-1,9.653421402E0,9.662425149E0
9.073059860E-1,6.224924326E-2,3.830722570E-1,9.691728592E0,9.699495988E0
9.173535330E-1,7.182604820E-2,3.878606856E-1,9.768342972E0,9.776303970E0
9.274878060E-1,4.788403213E-2,4.070142806E-1,9.868899345E0,9.877404912E0
9.372939430E-1,1.149216816E-1,3.830722570E-1,9.835380554E0,9.843508622E0
9.472685110E-1,9.576806426E-2,3.974374831E-1,9.806650162E0,9.815167623E0
9.571907950E-1,1.436520964E-1,4.118026793E-1,9.782708168E0,9.792425464E0
9.671754370E-1,5.746084079E-2,4.596867263E-1,9.811438560E0,9.822369381E0
9.771207580E-1,-4.788403213E-2,3.782838583E-1,9.811438560E0,9.818845053E0
9.871604190E-1,-1.005564705E-1,3.926490843E-1,9.916783333E0,9.925063052E0
9.971827490E-1,2.394201607E-2,3.256114423E-1,1.004128170E1,1.004658819E1
1.007147914E0,2.585737705E-1,3.495534360E-1,9.993397713E0,1.000285189E1
1.017108497E0,2.442085743E-1,4.788403511E-1,9.849745750E0,9.864401515E0
1.027146788E0,1.484405100E-1,4.309563041E-1,9.686940193E0,9.697657873E0
1.037239934E0,-9.097966552E-2,4.836287498E-1,9.768342972E0,9.780730979E0
1.047181507E0,-4.788403213E-2,4.261679053E-1,9.739612579E0,9.749049449E0
1.057188793E0,-4.788403213E-2,3.639186621E-1,9.854534149E0,9.861367703E0
1.067140436E0,-2.394201607E-2,2.585737705E-1,9.844957352E0,9.848381536E0
1.077124258E0,2.011129409E-1,3.447650373E-1,9.758766174E0,9.766925135E0
1.087290669E0,-2.873042040E-2,3.974374831E-1,9.643844604E0,9.652073391E0
1.097263374E0,-1.915361360E-2,3.687070608E-1,9.677363396E0,9.684403650E0
1.107216727E0,-3.351882473E-2,3.495534360E-1,9.749189377E0,9.755511500E0
1.117238903E0,-3.830722719E-2,3.639186621E-1,9.916783333E0,9.923532431E0
1.127311491E0,-3.351882473E-2,3.351882398E-1,9.926360130E0,9.932074310E0
1.137246285E0,9.576806799E-3,3.399766386E-1,9.811438560E0,9.817331738E0
1.147217682E0,2.154781520E-1,3.208230138E-1,9.744400978E0,9.752061765E0
1.157369381E0,1.580173075E-1,3.399766386E-1,9.600749016E0,9.608066156E0
1.167225230E0,8.140286058E-2,3.303998411E-1,9.600749016E0,9.606777407E0
1.177444155E0,-5.267243832E-2,3.687070608E-1,9.710882187E0,9.718022028E0
1.187484117E0,2.873042040E-2,2.681505978E-1,9.864110947E0,9.867796864E0
1.197333598E0,1.101332754E-1,2.537853718E-1,9.907206535E0,9.911068443E0
1.207393339E0,-4.788403213E-2,3.160346150E-1,9.921571732E0,9.926719316E0
1.217242709E0,3.351882473E-2,2.968810201E-1,9.926360130E0,9.930855315E0
1.227171394E0,2.011129409E-1,2.681505978E-1,9.844957352E0,9.850661725E0
1.237308737E0,6.703764945E-2,3.160346150E-1,9.782708168E0,9.788041225E0
1.247298408E0,-3.830722719E-2,3.782838583E-1,9.763554573E0,9.770955123E0
1.257240744E0,4.309562966E-2,3.160346150E-1,9.696516991E0,9.701761534E0
1.267166412E0,8.140286058E-2,3.399766386E-1,9.768342972E0,9.774596409E0
1.277272746E0,6.224924326E-2,3.399766386E-1,9.921571732E0,9.927590076E0
1.287266913E0,7.661445439E-2,3.351882398E-1,9.907206535E0,9.913171151E0
1.297337996E0,1.149216816E-1,3.591302633E-1,9.840168953E0,9.847390850E0
1.307291038E0,1.436520964E-1,3.256114423E-1,9.797073364E0,9.803535344E0
1.317312059E0,2.394201607E-2,3.208230138E-1,9.797073364E0,9.802354163E0
1.328426069E0,2.394201607E-2,2.920926213E-1,9.892841339E0,9.897181472E0
1.337746574E0,1.436521020E-2,3.495534360E-1,9.916783333E0,9.922952466E0
1.347433827E0,1.149216816E-1,2.968810201E-1,9.931148529E0,9.936249616E0
1.357309453E0,4.788403399E-3,3.064578176E-1,9.983820915E0,9.988524385E0
1.367271766E0,1.915361360E-2,3.591302633E-1,9.931148529E0,9.937658301E0
1.377583423E0,-2.873042040E-2,3.256114423E-1,9.911994934E0,9.917383315E0
1.387428251E0,-7.661445439E-2,2.968810201E-1,9.897629738E0,9.902377621E0
1.397374165E0,-2.873042040E-2,2.633621991E-1,9.830592155E0,9.834161236E0
1.407240122E0,8.619125932E-2,2.729389966E-1,9.873687744E0,9.877835507E0
1.417175601E0,2.873042040E-2,3.064578176E-1,1.000776291E1,1.001249521E1
1.427322340E0,8.619125932E-2,2.729389966E-1,9.969455719E0,9.973563654E0
1.437292710E0,2.059013397E-1,2.968810201E-1,1.000776291E1,1.001428241E1
1.447263395E0,1.005564705E-1,3.639186621E-1,9.969455719E0,9.976602414E0
1.457221237E0,-7.182604820E-2,3.639186621E-1,9.868899345E0,9.875868066E0
1.467218158E0,-4.788403213E-2,3.303998411E-1,9.777919769E0,9.783617529E0
1.477189619E0,-4.788403213E-2,3.447650373E-1,9.739612579E0,9.745830340E0
1.487156349E0,1.436521020E-2,3.351882398E-1,9.849745750E0,9.855457821E0
1.497119714E0,3.351882473E-2,3.639186621E-1,9.734824181E0,9.741681689E0
1.507105897E0,4.788403399E-3,4.501099288E-1,9.753977776E0,9.764358879E0
1.517088488E0,5.746084079E-2,3.974374831E-1,9.840168953E0,9.848359423E0
1.527137284E0,8.140286058E-2,3.495534360E-1,9.868899345E0,9.875423450E0
1.537224682E0,8.619125932E-2,3.543418646E-1,9.840168953E0,9.846923992E0
1.548695381E0,-2.394201607E-2,4.022258818E-1,9.797073364E0,9.805355954E0
1.557887230E0,-6.224924326E-2,3.303998411E-1,9.825803757E0,9.831554225E0
1.567589655E0,9.576806799E-3,3.543418646E-1,9.830592155E0,9.836980838E0
1.577335367E0,4.788403399E-3,3.878606856E-1,9.734824181E0,9.742548982E0
1.587213723E0,1.915361360E-2,4.309563041E-1,9.639056206E0,9.648704303E0
1.597144401E0,-2.394201607E-2,4.405331016E-1,9.629479408E0,9.639580712E0
1.607323740E0,1.244984865E-1,4.596867263E-1,9.682151794E0,9.693857598E0
1.617246410E0,3.064578176E-1,4.070142806E-1,9.720458984E0,9.733801923E0
1.627188245E0,3.303998411E-1,3.495534360E-1,9.911994934E0,9.923658359E0
1.637160662E0,4.644751251E-1,3.016694188E-1,9.935936928E0,9.951360923E0
1.647166871E0,1.149216816E-1,4.165911078E-1,9.825803757E0,9.835302467E0
1.657177975E0,-4.788403399E-3,3.447650373E-1,9.667786598E0,9.673933201E0
1.667112027E0,7.182604820E-2,2.825157940E-1,9.658209801E0,9.662607863E0
1.677131053E0,-6.703764945E-2,3.639186621E-1,9.677363396E0,9.684435612E0
1.687115566E0,-1.244984865E-1,4.022258818E-1,9.701305389E0,9.710438290E0
1.697197323E0,-7.182604820E-2,3.303998411E-1,9.744400978E0,9.750265302E0
1.707171201E0,-5.267243832E-2,3.399766386E-1,9.859322548E0,9.865323087E0
1.717200140E0,-3.830722719E-2,3.208230138E-1,9.859322548E0,9.864615347E0
1.727275110E0,-5.267243832E-2,3.543418646E-1,9.897629738E0,9.904110610E0
1.737401095E0,3.303998411E-1,2.825157940E-1,9.892841339E0,9.902388045E0
1.747248587E0,2.250549644E-1,3.830722570E-1,9.816226959E0,9.826276294E0
1.757465333E0,-1.436521020E-2,4.261679053E-1,9.672574997E0,9.681969454E0
1.767287706E0,2.873042040E-2,3.495534360E-1,9.514557838E0,9.521020108E0
1.777179893E0,1.436521020E-2,4.022258818E-1,9.586383820E0,9.594829168E0
1.787152486E0,1.197100878E-1,3.160346150E-1,9.744400978E0,9.750259422E0
1.797220283E0,1.436520964E-1,3.495534360E-1,9.864110947E0,9.871347846E0
1.807146681E0,8.140286058E-2,3.112462163E-1,9.864110947E0,9.869355876E0
1.817142880E0,-1.005564705E-1,3.256114423E-1,9.979032516E0,9.984849742E0
1.827184480E0,-1.005564705E-1,2.585737705E-1,9.868899345E0,9.872798301E0
1.837132280E0,3.351882473E-2,2.442085743E-1,9.777919769E0,9.781026345E0
1.847257180E0,6.703764945E-2,3.351882398E-1,9.720458984E0,9.726467399E0
1.857333630E0,2.873042040E-2,3.543418646E-1,9.806650162E0,9.813091816E0
1.867213855E0,7.182604820E-2,2.968810201E-1,9.926360130E0,9.931058491E0
1.877276967E0,1.675941199E-1,2.298433632E-1,9.892841339E0,9.896930106E0
1.887282523E0,1.723825186E-1,2.873041928E-1,9.916783333E0,9.922441791E0
1.897249801E0,1.388636976E-1,2.968810201E-1,9.830592155E0,9.836054270E0
1.907229940E0,5.746084079E-2,2.968810201E-1,9.806650162E0,9.811311201E0
1.917206510E0,6.224924326E-2,2.825157940E-1,9.806650162E0,9.810916244E0
1.927341295E0,1.005564705E-1,2.346317619E-1,9.797073364E0,9.800398470E0
1.937258687E0,1.484405100E-1,2.106897533E-1,9.777919769E0,9.781315851E0
1.947181883E0,-1.436521020E-2,2.250549644E-1,9.787496567E0,9.790094236E0
1.957537481E0,-1.484405100E-1,2.202665508E-1,9.763554573E0,9.767166930E0
1.967336280E0,-9.576806799E-3,2.154781520E-1,9.753977776E0,9.756362283E0
1.977373680E0,7.661445439E-2,2.681505978E-1,9.940725327E0,9.944636471E0
1.987568380E0,1.963245422E-1,2.873041928E-1,1.006043530E1,1.006645148E1
1.997360230E0,2.729389966E-1,2.873041928E-1,1.008437729E1,1.009216056E1
2.007346655E0,2.346317619E-1,2.681505978E-1,1.013704967E1,1.014330976E1
2.017244367E0,1.005564705E-1,2.681505978E-1,9.945513725E0,9.949636154E0
2.027287723E0,-5.746084079E-2,2.298433632E-1,9.825803757E0,9.828659582E0
2.037195401E0,-1.436520964E-1,2.681505978E-1,9.768342972E0,9.773078588E0
2.047144240E0,-1.915361360E-2,2.059013397E-1,9.686940193E0,9.689147152E0
2.057111660E0,1.005564705E-1,2.011129409E-1,9.792284966E0,9.794866148E0
2.067156870E0,4.309562966E-2,2.442085743E-1,9.849745750E0,9.852866913E0
2.077150975E0,2.394201607E-2,2.729389966E-1,9.959878922E0,9.963646775E0
2.087107027E0,-5.746084079E-2,2.777273953E-1,9.955090523E0,9.959129559E0
2.097079553E0,-6.703764945E-2,2.777273953E-1,9.911994934E0,9.916111643E0
2.107095316E0,-9.576806799E-3,2.777273953E-1,9.758766174E0,9.762722032E0
2.117098198E0,5.267243832E-2,2.920926213E-1,9.672574997E0,9.677127650E0
2.127113639E0,2.154781520E-1,2.920926213E-1,9.686940193E0,9.693738146E0
2.137155359E0,1.628057212E-1,3.303998411E-1,9.768342972E0,9.775284864E0
2.147218719E0,-1.915361360E-2,3.112462163E-1,9.859322548E0,9.864252743E0
2.157258899E0,2.394201607E-2,2.394201756E-1,9.768342972E0,9.771305934E0
2.167215489E0,-1.963245422E-1,3.878606856E-1,9.801861763E0,9.811496994E0
2.177153284E0,-7.182604820E-2,2.825157940E-1,9.768342972E0,9.772691470E0
2.187112682E0,1.436521020E-2,2.968810201E-1,9.686940193E0,9.691499110E0
2.197234381E0,-4.788403399E-3,2.825157940E-1,9.710882187E0,9.714992072E0
2.207156730E0,2.681505978E-1,2.825157940E-1,9.844957352E0,9.852659802E0
2.217128905E0,1.340752989E-1,3.591302633E-1,9.849745750E0,9.857202548E0
2.227165492E0,-9.576806799E-3,3.064578176E-1,9.825803757E0,9.830586329E0
2.237240286E0,4.788403399E-3,2.777273953E-1,9.868899345E0,9.872807591E0
2.247184183E0,-4.788403213E-2,2.873041928E-1,9.921571732E0,9.925846171E0
2.257119631E0,-1.915361360E-2,2.537853718E-1,9.792284966E0,9.795591800E0
2.267111355E0,1.053448766E-1,2.873041928E-1,9.710882187E0,9.715702450E0
2.277200217E0,1.053448766E-1,3.208230138E-1,9.782708168E0,9.788534316E0
2.287133648E0,-9.576806799E-3,3.112462163E-1,9.797073364E0,9.802020834E0
2.297166864E0,-1.005564705E-1,3.591302633E-1,9.758766174E0,9.765889790E0
2.307293972E0,-1.484405100E-1,3.351882398E-1,9.854534149E0,9.861350264E0
2.317322026E0,-4.788403213E-2,2.729389966E-1,9.897629738E0,9.901508118E0
2.327253053E0,4.788403213E-2,2.825157940E-1,9.864110947E0,9.868272028E0
2.337377566E0,1.963245422E-1,3.016694188E-1,9.883264542E0,9.889816265E0
2.347425323E0,1.484405100E-1,3.447650373E-1,9.801861763E0,9.809046413E0
2.357254201E0,3.830722719E-2,3.495534360E-1,9.830592155E0,9.836879443E0
2.367431640E0,1.101332754E-1,3.639186621E-1,9.801861763E0,9.809233413E0
2.377271360E0,1.436521020E-2,3.447650373E-1,9.888052940E0,9.894071975E0
2.387159220E0,1.436521020E-2,2.059013397E-1,9.902418137E0,9.904568980E0
2.397244150E0,-2.011129409E-1,2.537853718E-1,9.844957352E0,9.850281148E0
2.407319615E0,-2.202665508E-1,2.825157940E-1,9.710882187E0,9.717487606E0
2.417186347E0,-1.675941199E-1,2.968810201E-1,9.595960617E0,9.602014700E0
2.427192213E0,-1.532289088E-1,3.064578176E-1,9.567230225E0,9.573363550E0
2.437115146E0,-9.576806426E-2,3.687070608E-1,9.682151794E0,9.689642913E0
2.447143613E0,2.394201607E-2,3.112462163E-1,9.806650162E0,9.811617340E0
2.457202346E0,6.224924326E-2,3.016694188E-1,9.993397713E0,9.998143690E0
2.467137713E0,7.661445439E-2,2.250549644E-1,1.005564690E1,1.005845684E1
2.477159396E0,1.340752989E-1,2.059013397E-1,1.000297451E1,1.000599173E1
2.487092738E0,-7.182604820E-2,3.256114423E-1,9.768342972E0,9.774032239E0
2.497295409E0,-1.292868853E-1,3.112462163E-1,9.581595421E0,9.587521062E0
2.507260244E0,-1.292868853E-1,2.825157940E-1,9.562441826E0,9.567487860E0
2.517258162E0,-1.197100878E-1,2.920926213E-1,9.629479408E0,9.634652162E0
2.527492621E0,-4.788403213E-2,2.920926213E-1,9.629479408E0,9.634027437E0
2.537308350E0,-7.182604820E-2,2.873041928E-1,9.653421402E0,9.657962903E0
2.547320715E0,-1.197100878E-1,2.633621991E-1,9.720458984E0,9.724762877E0
2.557403397E0,-1.149216816E-1,3.303998411E-1,9.734824181E0,9.741107374E0
2.567267738E0,-4.309562966E-2,2.346317619E-1,9.892841339E0,9.895717208E0
2.577268409E0,1.771709323E-1,1.819593310E-1,9.964667320E0,9.967903167E0
2.587247244E0,1.244984865E-1,2.489969730E-1,9.921571732E0,9.925476562E0
2.597332162E0,1.292868853E-1,3.064578176E-1,9.897629738E0,9.903216948E0
2.607309621E0,1.628057212E-1,2.873041928E-1,9.911994934E0,9.917494289E0
2.617347850E0,-4.309562966E-2,2.633621991E-1,9.835380554E0,9.839000332E0
2.627273965E0,-1.197100878E-1,2.298433632E-1,9.821015358E0,9.824433884E0
2.637198522E0,-2.489969730E-1,1.532289088E-1,9.725247383E0,9.729641065E0
2.647309801E0,-2.777273953E-1,1.053448766E-1,9.744400978E0,9.748927145E0
2.657344440E0,-2.298433632E-1,1.292868853E-1,9.897629738E0,9.901142232E0
2.667204760E0,-1.149216816E-1,1.484405100E-1,9.897629738E0,9.899409882E0
2.677190920E0,1.292868853E-1,1.580173075E-1,9.907206535E0,9.909310062E0
2.687146500E0,1.628057212E-1,1.819593310E-1,9.955090523E0,9.958084264E0
2.697280790E0,8.619125932E-2,1.628057212E-1,9.945513725E0,9.947219606E0
2.707190435E0,-9.576806799E-3,6.224924326E-2,9.801861763E0,9.802064104E0
2.717194757E0,-2.346317619E-1,1.340752989E-1,9.749189377E0,9.752934008E0
2.727313918E0,-2.346317619E-1,1.197100878E-1,9.830592155E0,9.834120433E0
2.737218499E0,-1.819593310E-1,6.224924326E-2,9.801861763E0,9.803748170E0
2.747186789E0,-2.298433632E-1,1.197100878E-1,9.758766174E0,9.762206499E0
2.757213934E0,-5.746084079E-2,1.292868853E-1,9.749189377E0,9.750215913E0
2.767352507E0,-8.619125932E-2,1.723825186E-1,9.859322548E0,9.861206101E0
2.777483293E0,-1.388636976E-1,1.197100878E-1,1.005085850E1,1.005253054E1
2.787306186E0,-9.576806799E-3,-4.788403399E-3,1.014183807E1,1.014184373E1
2.797383633E0,-5.746084079E-2,1.580173075E-1,1.008916569E1,1.009056666E1
2.807482856E0,2.873042040E-2,6.703764945E-2,9.969455719E0,9.969722504E0
2.817316968E0,-1.053448766E-1,1.915361285E-1,9.883264542E0,9.885681647E0
2.827265524E0,-1.388636976E-1,2.250549644E-1,9.840168953E0,9.843721750E0
2.837185302E0,-1.388636976E-1,1.101332754E-1,9.902418137E0,9.904004110E0
2.847173691E0,1.436521020E-2,8.140286058E-2,1.006043530E1,1.006077488E1
2.857169885E0,-1.915361360E-2,1.532289088E-1,1.003170490E1,1.003289336E1
2.867133482E0,-2.394201607E-2,2.298433632E-1,9.921571732E0,9.924262533E0
2.877188781E0,7.182604820E-2,2.059013397E-1,9.801861763E0,9.804287244E0
2.887212430E0,-6.703764945E-2,2.585737705E-1,9.706093788E0,9.709768847E0
2.897328755E0,-4.261679053E-1,2.537853718E-1,9.715670586E0,9.728323649E0
2.907268917E0,-5.698199868E-1,1.963245422E-1,9.624691010E0,9.643542667E0
2.917415498E0,-2.011129409E-1,1.963245422E-1,9.485827446E0,9.489990099E0
2.927429289E0,-2.394201607E-2,3.447650373E-1,9.471462250E0,9.477765206E0
2.937248684E0,1.628057212E-1,2.729389966E-1,9.519346237E0,9.524649819E0
2.947372382E0,5.746084079E-2,2.537853718E-1,9.658209801E0,9.661714409E0
2.957399231E0,-1.675941199E-1,2.873041928E-1,9.552865028E0,9.558653762E0
2.967297155E0,-1.915361360E-2,2.346317619E-1,9.471462250E0,9.474387372E0
2.977260617E0,-7.182604820E-2,2.585737705E-1,9.528923035E0,9.532701274E0
2.987271848E0,-2.729389966E-1,2.346317619E-1,9.390059471E0,9.396955072E0
2.997284464E0,-5.985504389E-1,4.453215301E-1,8.710105896E0,8.741997404E0
3.007218772E0,-9.481038451E-1,5.075707436E-1,7.493851185E0,7.570623128E0
3.017202426E0,-1.613691926E0,9.624691010E-1,6.871358871E0,7.123617139E0
3.027255253E0,-1.455674648E0,1.019929886E0,4.759673119E0,5.080721784E0
3.037216166E0,1.991975784E0,-6.177040339E-1,2.499546528E0,3.255343092E0
3.047328623E0,-3.878606856E-1,-1.867477298E-1,1.292868853E-1,4.494727185E-1
3.057482351E0,-4.118026793E-1,-1.484405100E-1,1.436520964E-1,4.607081034E-1
3.067316715E0,-3.926490843E-1,-1.675941199E-1,1.388636976E-1,4.489367650E-1
3.077216897E0,-3.734954596E-1,-1.675941199E-1,1.867477298E-1,4.499570667E-1
3.087184988E0,-3.782838583E-1,-1.915361285E-1,1.675941199E-1,4.559304278E-1
3.097117534E0,-4.070142806E-1,-1.532289088E-1,1.915361285E-1,4.752113336E-1
3.107129307E0,-3.782838583E-1,-1.532289088E-1,2.154781520E-1,4.615285581E-1
3.117090193E0,-3.974374831E-1,-1.723825186E-1,2.250549644E-1,4.881823662E-1
3.127142136E0,-3.974374831E-1,-1.532289088E-1,2.106897533E-1,4.752113462E-1
3.137146608E0,-4.118026793E-1,-1.723825186E-1,2.298433632E-1,5.021206538E-1
3.147244344E0,-3.639186621E-1,-1.580173075E-1,2.442085743E-1,4.658799092E-1
3.157246712E0,-3.926490843E-1,-1.580173075E-1,2.537853718E-1,4.935076371E-1
3.167212896E0,-3.830722570E-1,-1.675941199E-1,2.585737705E-1,4.916223530E-1
3.177168488E0,-4.022258818E-1,-1.628057212E-1,2.729389966E-1,5.126276023E-1
3.187174784E0,-3.734954596E-1,-1.723825186E-1,2.729389966E-1,4.936702208E-1
3.197136932E0,-3.782838583E-1,-1.436520964E-1,2.968810201E-1,5.018694475E-1
3.207118506E0,-3.830722570E-1,-1.580173075E-1,2.920926213E-1,5.069831585E-1
3.217125293E0,-4.070142806E-1,-1.675941199E-1,3.303998411E-1,5.503748437E-1
3.227185686E0,-3.926490843E-1,-1.484405100E-1,3.495534360E-1,5.462558861E-1
